Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
160,1.0,0.4365,1.0,0.974582016,0.3833,1.0,0.189681008,1.0,1.0,1.0
161,1.0,0.195,1.0,0.989060044,0.1751,1.0,0.334965825,1.0,1.0,1.0
162,1.0,0.0,1.0,0.871624708,0.0,1.0,0.558297515,1.0,1.0,1.0
163,1.0,0.0,1.0,0.820555329,0.0,1.0,0.723501265,1.0,1.0,1.0
164,1.0,0.0,1.0,0.579907179,0.0,1.0,0.886326075,1.0,1.0,1.0
165,1.0,0.0,1.0,0.888320148,0.0,1.0,0.97592932,1.0,1.0,1.0
166,1.0,0.0,1.0,0.996523142,0.0,1.0,0.986805677,1.0,1.0,1.0
167,1.0,0.0,1.0,0.996782899,0.0,1.0,0.991398931,1.0,1.0,1.0
168,1.0,0.0,1.0,0.991666675,0.0,1.0,0.989534974,1.0,1.0,1.0
169,1.0,0.0,1.0,0.693691909,0.0,1.0,0.927562416,1.0,1.0,1.0
170,1.0,0.0,1.0,0.714291751,0.0,1.0,0.957609296,1.0,1.0,1.0
171,1.0,0.0,1.0,0.787061214,0.0,1.0,0.953771472,1.0,1.0,1.0
172,1.0,0.0,1.0,0.648082256,0.0,1.0,0.975068331,1.0,1.0,1.0
173,1.0,0.0,1.0,0.480793148,0.0,1.0,0.974356413,1.0,1.0,1.0
174,1.0,0.0,1.0,0.51872462,0.0,1.0,0.960528851,1.0,1.0,1.0
175,1.0,0.0,1.0,0.532529056,0.0,1.0,0.916528404,1.0,1.0,1.0
176,1.0,0.0784,1.0,0.403577,0.079,1.0,0.9120875,1.0,1.0,1.0
177,1.0,0.3412,1.0,0.288212121,0.3487,1.0,0.887858212,1.0,1.0,1.0
178,1.0,0.5422,1.0,0.155730009,0.5498,1.0,0.822203994,1.0,1.0,1.0
179,1.0,0.6945,1.0,0.248360261,0.6995,1.0,0.868247986,1.0,1.0,1.0
180,1.0,0.7433,1.0,0.136244684,0.7507,1.0,0.776632428,1.0,1.0,1.0
181,1.0,0.7488,1.0,0.152369171,0.7584,1.0,0.838494062,1.0,1.0,1.0
182,1.0,0.7431,1.0,0.15664646,0.7463,1.0,0.786086798,1.0,1.0,1.0
183,1.0,0.6884,1.0,0.109205045,0.7059,1.0,0.815203249,1.0,1.0,1.0
184,1.0,0.5364,1.0,0.124641761,0.5699,1.0,0.869581223,1.0,1.0,1.0
185,1.0,0.3355,1.0,0.099795096,0.3757,1.0,0.825406313,1.0,1.0,1.0
186,1.0,0.076,1.0,0.24032332,0.1078,1.0,0.860305727,1.0,1.0,1.0
187,1.0,0.0,1.0,0.626431525,0.0,1.0,0.876153111,1.0,1.0,1.0
188,1.0,0.0,1.0,0.381871194,0.0,1.0,0.850708008,1.0,1.0,1.0
189,1.0,0.0,1.0,0.455129683,0.0,1.0,0.863123059,1.0,1.0,1.0
190,1.0,0.0,1.0,0.775627553,0.0,1.0,0.833450198,1.0,1.0,1.0
191,1.0,0.0,1.0,0.841572523,0.0,1.0,0.827811897,1.0,1.0,1.0
192,1.0,0.0,1.0,0.714044333,0.0,1.0,0.787705243,1.0,1.0,1.0
193,1.0,0.0,1.0,0.465495348,0.0,1.0,0.824150741,1.0,1.0,1.0
194,1.0,0.0,1.0,0.395678699,0.0,1.0,0.876171708,1.0,1.0,1.0
195,1.0,0.0,1.0,0.505203664,0.0,1.0,0.888973594,1.0,1.0,1.0
196,1.0,0.0,1.0,0.441453069,0.0,1.0,0.884280205,1.0,1.0,1.0
197,1.0,0.0,1.0,0.235097349,0.0,1.0,0.871364713,1.0,1.0,1.0
198,1.0,0.0,1.0,0.283535391,0.0,1.0,0.822162032,1.0,1.0,1.0
199,1.0,0.0,1.0,0.645805538,0.0,1.0,0.870050192,1.0,1.0,1.0
200,1.0,0.0526,1.0,0.48262763,0.0396,1.0,0.734037399,1.0,1.0,1.0
201,1.0,0.2708,1.0,0.245015219,0.2314,1.0,0.393070072,1.0,1.0,1.0
202,1.0,0.4689,1.0,0.841091931,0.448,1.0,0.881939411,1.0,1.0,1.0
203,1.0,0.7172,1.0,0.988655627,0.6663,1.0,0.797717929,1.0,1.0,1.0
204,1.0,0.6904,1.0,0.990291238,0.6944,1.0,0.899888337,1.0,1.0,1.0
205,1.0,0.7406,1.0,0.994036973,0.7372,1.0,0.936072648,1.0,1.0,1.0
206,1.0,0.7488,1.0,1.0,0.7649,1.0,0.925944149,1.0,1.0,1.0
207,1.0,0.7112,1.0,1.0,0.7313,1.0,0.969803691,1.0,1.0,1.0
208,1.0,0.557,1.0,0.999929368,0.5886,1.0,0.996433258,1.0,1.0,1.0
209,1.0,0.354,1.0,0.960915685,0.3926,1.0,0.996071875,1.0,1.0,1.0
210,1.0,0.088,1.0,0.895500779,0.1269,1.0,0.949579,1.0,1.0,1.0
211,1.0,0.0,1.0,0.76709497,0.0,1.0,0.953768373,1.0,1.0,1.0
212,1.0,0.0,1.0,0.435475737,0.0,1.0,0.932111263,1.0,1.0,1.0
213,1.0,0.0,1.0,0.090656437,0.0,1.0,0.958974898,1.0,1.0,1.0
214,1.0,0.0,1.0,0.074931957,0.0,1.0,0.956381679,1.0,1.0,1.0
215,1.0,0.0,1.0,0.06550388,0.0,1.0,0.941214085,1.0,1.0,1.0
216,1.0,0.0,1.0,0.076071575,0.0,1.0,0.866691351,1.0,1.0,1.0
217,1.0,0.0,1.0,0.242902949,0.0,1.0,0.768560946,1.0,1.0,1.0
218,1.0,0.0,1.0,0.305609792,0.0,1.0,0.642076969,1.0,1.0,1.0
219,1.0,0.0,1.0,0.366039604,0.0,1.0,0.576399267,1.0,1.0,1.0
220,1.0,0.0,1.0,0.289276272,0.0,1.0,0.507508993,1.0,1.0,1.0
221,1.0,0.0,1.0,0.181570083,0.0,1.0,0.429547608,1.0,1.0,1.0
222,1.0,0.0,1.0,0.015158695,0.0,1.0,0.4151178,1.0,1.0,1.0
223,1.0,0.0,1.0,0.002629287,0.0,1.0,0.361891836,1.0,1.0,1.0
224,1.0,0.0473,1.0,0.035349268,0.0287,1.0,0.150719836,1.0,1.0,1.0
225,1.0,0.297,1.0,0.335926116,0.3047,1.0,0.070212089,1.0,1.0,1.0
226,1.0,0.5162,1.0,0.0,0.5333,1.0,0.00240383,1.0,1.0,1.0
227,1.0,0.6557,1.0,0.032872688,0.6153,1.0,0.000771367,1.0,1.0,1.0
228,1.0,0.6814,1.0,0.309798121,0.6478,1.0,0.093227565,1.0,1.0,1.0
229,1.0,0.6802,1.0,0.753643334,0.6655,1.0,0.228318989,1.0,1.0,1.0
230,1.0,0.6721,1.0,0.811525822,0.5906,1.0,0.534530044,1.0,1.0,1.0
231,1.0,0.5062,1.0,0.95241034,0.4254,1.0,0.686148763,1.0,1.0,1.0
232,1.0,0.379,1.0,1.0,0.3642,1.0,0.764994085,1.0,1.0,1.0
233,1.0,0.2003,1.0,1.0,0.2198,1.0,0.954434991,1.0,1.0,1.0
234,1.0,0.015,1.0,0.999834955,0.0566,1.0,0.96595037,1.0,1.0,1.0
235,1.0,0.0,1.0,0.966009676,0.0,1.0,0.936165631,1.0,1.0,1.0
236,1.0,0.0,1.0,0.5206424,0.0,1.0,0.991807818,1.0,1.0,1.0
237,1.0,0.0,1.0,0.384480596,0.0,1.0,0.987173915,1.0,1.0,1.0
238,1.0,0.0,1.0,0.511512339,0.0,1.0,0.981344461,1.0,1.0,1.0
239,1.0,0.0,1.0,0.754252136,0.0,1.0,0.980978727,1.0,1.0,1.0
240,1.0,0.0,1.0,0.828727782,0.0,1.0,0.959504426,1.0,1.0,1.0
241,1.0,0.0,1.0,0.854124427,0.0,1.0,0.909521818,1.0,1.0,1.0
242,1.0,0.0,1.0,0.816929042,0.0,1.0,0.822274446,1.0,1.0,1.0
243,1.0,0.0,1.0,0.863291502,0.0,1.0,0.594727755,1.0,1.0,1.0
244,1.0,0.0,1.0,0.876287818,0.0,1.0,0.564298153,1.0,1.0,1.0
245,1.0,0.0,1.0,0.68124795,0.0,1.0,0.509371936,1.0,1.0,1.0
246,1.0,0.0,1.0,0.358041853,0.0,1.0,0.495815635,1.0,1.0,1.0
247,1.0,0.0,1.0,0.499465376,0.0,1.0,0.540290236,1.0,1.0,1.0
248,1.0,0.0178,1.0,0.311755419,0.0475,1.0,0.533105075,1.0,1.0,1.0
249,1.0,0.2828,1.0,0.468940288,0.3083,1.0,0.332566082,1.0,1.0,1.0
250,1.0,0.4612,1.0,0.405288935,0.4876,1.0,0.383409858,1.0,1.0,1.0
251,1.0,0.59,1.0,0.926289797,0.5371,1.0,0.53555882,1.0,1.0,1.0
252,1.0,0.4844,1.0,0.949460566,0.4457,1.0,0.502555013,1.0,1.0,1.0
253,1.0,0.5318,1.0,0.778889954,0.6086,1.0,0.525413275,1.0,1.0,1.0
254,1.0,0.6033,1.0,0.617577374,0.6557,1.0,0.672109723,1.0,1.0,1.0
255,1.0,0.5808,1.0,0.901967645,0.658,1.0,0.846388578,1.0,1.0,1.0
256,1.0,0.4795,1.0,0.978049934,0.5115,1.0,0.904241204,1.0,1.0,1.0
257,1.0,0.2821,1.0,0.892829597,0.2812,1.0,0.877197623,1.0,1.0,1.0
258,1.0,0.0584,1.0,0.808615625,0.0769,1.0,0.947265446,1.0,1.0,1.0
259,1.0,0.0,1.0,0.969441891,0.0,1.0,0.917218685,1.0,1.0,1.0
260,1.0,0.0,1.0,0.806326389,0.0,1.0,0.825984836,1.0,1.0,1.0
261,1.0,0.0,1.0,0.840030909,0.0,1.0,0.6492396,1.0,1.0,1.0
262,1.0,0.0,1.0,0.918922067,0.0,1.0,0.578132927,1.0,1.0,1.0
263,1.0,0.0,1.0,0.99034059,0.0,1.0,0.54581666,1.0,1.0,1.0
264,1.0,0.0,1.0,0.789673567,0.0,1.0,0.504324615,1.0,1.0,1.0
265,1.0,0.0,1.0,0.919458091,0.0,1.0,0.523840487,1.0,1.0,1.0
266,1.0,0.0,1.0,0.972206473,0.0,1.0,0.614334106,1.0,1.0,1.0
267,1.0,0.0,1.0,0.954320848,0.0,1.0,0.654514611,1.0,1.0,1.0
268,1.0,0.0,1.0,0.86345768,0.0,1.0,0.725435376,1.0,1.0,1.0
269,1.0,0.0,1.0,0.590666413,0.0,1.0,0.776802421,1.0,1.0,1.0
270,1.0,0.0,1.0,0.731688678,0.0,1.0,0.74146843,1.0,1.0,1.0
271,1.0,0.0,1.0,0.6558218,0.0,1.0,0.737441897,1.0,1.0,1.0
272,1.0,0.0098,1.0,0.23438926,0.0242,1.0,0.612990141,1.0,1.0,1.0
273,1.0,0.2113,1.0,0.13641271,0.2168,1.0,0.507357001,1.0,1.0,1.0
274,1.0,0.343,1.0,0.239269421,0.3838,1.0,0.39142406,1.0,1.0,1.0
275,1.0,0.4909,1.0,0.721606851,0.5236,1.0,0.561436474,1.0,1.0,1.0
276,1.0,0.5888,1.0,0.820573032,0.5921,1.0,0.655192256,1.0,1.0,1.0
277,1.0,0.5443,1.0,0.988469541,0.6525,1.0,0.686566532,1.0,1.0,1.0
278,1.0,0.6127,1.0,1.0,0.6696,1.0,0.663481712,1.0,1.0,1.0
279,1.0,0.627,1.0,1.0,0.6441,1.0,0.753162205,1.0,1.0,1.0
280,1.0,0.5153,1.0,0.996278644,0.5578,1.0,0.783627629,1.0,1.0,1.0
281,1.0,0.3325,1.0,0.998883188,0.3759,1.0,0.765244842,1.0,1.0,1.0
282,1.0,0.0824,1.0,0.981682599,0.111,1.0,0.829976797,1.0,1.0,1.0
283,1.0,0.0,1.0,0.573396862,0.0,1.0,0.889208436,1.0,1.0,1.0
284,1.0,0.0,1.0,0.391411662,0.0,1.0,0.886256218,1.0,1.0,1.0
285,1.0,0.0,1.0,0.339642644,0.0,1.0,0.892308474,1.0,1.0,1.0
286,1.0,0.0,1.0,0.320867211,0.0,1.0,0.930563569,1.0,1.0,1.0
287,1.0,0.0,1.0,0.110078298,0.0,1.0,0.907315612,1.0,1.0,1.0
288,1.0,0.0,1.0,0.026982566,0.0,1.0,0.884655058,1.0,1.0,1.0
289,1.0,0.0,1.0,0.002944378,0.0,1.0,0.804891169,1.0,1.0,1.0
290,1.0,0.0,1.0,0.125005767,0.0,1.0,0.647734404,1.0,1.0,1.0
291,1.0,0.0,1.0,0.192449555,0.0,1.0,0.543383598,1.0,1.0,1.0
292,1.0,0.0,1.0,0.220874771,0.0,1.0,0.376742959,1.0,1.0,1.0
293,1.0,0.0,1.0,0.200533658,0.0,1.0,0.303992778,1.0,1.0,1.0
294,1.0,0.0,1.0,0.195602,0.0,1.0,0.234895363,1.0,1.0,1.0
295,1.0,0.0,1.0,0.107150562,0.0,1.0,0.253711909,1.0,1.0,1.0
