BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2172034198648462e8,2.616741361777491e7,-3.091613140096262e7,0.0,0.0,0.0,0.0,0.0,0.0,-1.169716242032966e8
t1,20537.61609821823,0.0,-9375.61609821823,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t2,1180.3839017817684,9375.61609821823,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10556.0
t3,729.3839017817696,9375.61609821823,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10105.0
t4,9715.591359924874,4769.012369146679,-4606.603729071552,0.0,0.0,0.0,0.0,0.0,0.0,-9878.0
t5,467.38390178176917,9375.61609821823,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9843.0
t6,16593.86126499533,1399.3774166114506,-7976.23868160678,0.0,0.0,0.0,0.0,0.0,0.0,-10017.0
t7,1014.3839017817697,9375.61609821823,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10390.0
t8,15971.074160891354,2065.770968663439,-7309.845129554792,0.0,0.0,0.0,0.0,0.0,0.0,-10727.0
t9,9242.700202126653,5715.45794804579,-3660.1581501724418,0.0,0.0,0.0,0.0,0.0,0.0,-11298.0
t10,14411.373677977259,3411.621210120485,-5963.994888097746,0.0,0.0,0.0,0.0,0.0,0.0,-11859.0
t11,19112.6576820011,1229.479208108565,-8146.136890109667,0.0,0.0,0.0,0.0,0.0,0.0,-12196.0
t12,21541.335907474364,77.64009537193405,-9297.976002846297,0.0,0.0,0.0,0.0,0.0,0.0,-12321.0
t13,20570.16766376214,593.2242172280464,-8782.391880990184,0.0,0.0,0.0,0.0,0.0,0.0,-12381.0
t14,19748.421275132463,948.5974115428828,-8427.018686675348,0.0,0.0,0.0,0.0,0.0,0.0,-12270.0
t15,16610.542928228027,2457.036584995101,-6918.57951322313,0.0,0.0,0.0,0.0,0.0,0.0,-12149.0
t16,10970.976986906644,5311.819555655793,-4063.7965425624375,0.0,0.0,0.0,0.0,0.0,0.0,-12219.0
t17,4034.3839017817695,9375.61609821823,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13410.0
t18,5163.383901781769,9375.61609821823,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14539.0
t19,5078.38390178177,9375.61609821823,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14454.0
t20,23387.61609821823,0.0,-9375.61609821823,0.0,0.0,0.0,0.0,0.0,0.0,-14012.0
t21,5305.980425253982,8781.817836482125,-593.7982617361062,0.0,0.0,0.0,0.0,0.0,0.0,-13494.0
t22,22147.61609821823,0.0,-9375.61609821823,0.0,0.0,0.0,0.0,0.0,0.0,-12772.0
t23,21252.616098218234,0.0,-9375.61609821823,0.0,0.0,0.0,0.0,0.0,0.0,-11877.0
t24,17504.977174265012,1372.31946197661,-8003.296636241622,0.0,0.0,0.0,0.0,0.0,0.0,-10874.0
t25,13872.31789266029,2764.14910277897,-6611.466995439261,0.0,0.0,0.0,0.0,0.0,0.0,-10025.0
t26,17048.167451345995,919.2243234361168,-8456.391774782114,0.0,0.0,0.0,0.0,0.0,0.0,-9511.0
t27,10043.947266402902,4297.834415907664,-5077.781682310567,0.0,0.0,0.0,0.0,0.0,0.0,-9264.0
t28,9987.947266402904,4297.834415907664,-5077.781682310567,0.0,0.0,0.0,0.0,0.0,0.0,-9208.0
t29,1594.2784345875748,8595.668831815328,-779.9472664029022,0.0,0.0,0.0,0.0,0.0,0.0,-9410.0
t30,19299.61609821823,0.0,-9375.61609821823,0.0,0.0,0.0,0.0,0.0,0.0,-9924.0
t31,1320.3839017817688,9375.61609821823,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10696.0
t32,1953.3839017817697,9375.61609821823,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11329.0
t33,5301.5896040624075,8089.513247077912,-1286.1028511403188,0.0,0.0,0.0,0.0,0.0,0.0,-12105.0
t34,17538.053034869477,2368.2815316743768,-7007.334566543854,0.0,0.0,0.0,0.0,0.0,0.0,-12899.0
t35,16408.41982457315,3224.598136822541,-6151.01796139569,0.0,0.0,0.0,0.0,0.0,0.0,-13482.0
t36,23096.61609821823,0.0,-9375.61609821823,0.0,0.0,0.0,0.0,0.0,0.0,-13721.0
t37,23074.61609821823,0.0,-9375.61609821823,0.0,0.0,0.0,0.0,0.0,0.0,-13699.0
t38,17939.253822746166,2523.6811377360323,-6851.934960482198,0.0,0.0,0.0,0.0,0.0,0.0,-13611.0
t39,15497.209111374923,3723.2034934216535,-5652.412604796577,0.0,0.0,0.0,0.0,0.0,0.0,-13568.0
t40,14553.947266402902,4297.834415907664,-5077.781682310567,0.0,0.0,0.0,0.0,0.0,0.0,-13774.0
t41,15845.947266402904,4297.834415907664,-5077.781682310567,0.0,0.0,0.0,0.0,0.0,0.0,-15066.0
t42,17153.9472664029,4297.834415907664,-5077.781682310567,0.0,0.0,0.0,0.0,0.0,0.0,-16373.999999999998
