cpa_id,cluster
53510,1
53537,1
53547,1
53686,1
53745,1
53752,1
53757,1
53759,1
53762,1
53763,1
53764,1
53773,1
53776,1
53777,1
53778,1
53779,1
53781,1
53786,1
53790,1
53791,1
53799,1
53801,1
53815,1
53819,1
53820,1
53821,1
53822,1
53823,1
53825,1
53831,1
62788,1
62789,1
62790,1
62792,1
62793,1
62794,1
62797,1
62953,1
62954,1
62955,1
62958,1
62959,1
62960,1
62961,1
62962,1
62967,1
62968,1
62969,1
62970,1
62974,1
62975,1
62976,1
62980,1
63041,1
63046,1
63047,1
63119,1
63122,1
63123,1
63171,1
63238,1
63239,1
63241,1
63259,1
63260,1
63265,1
63267,1
63341,1
63343,1
63345,1
63346,1
63347,1
63348,1
63349,1
63350,1
63351,1
63352,1
63353,1
63354,1
63358,1
63360,1
63362,1
63363,1
63385,1
63393,1
63394,1
63395,1
63396,1
63402,1
63403,1
63404,1
63509,1
63512,1
63568,1
63569,1
63570,1
63571,1
63572,1
63573,1
63574,1
63575,1
63576,1
63578,1
63579,1
63582,1
63583,1
63586,1
63627,1
63628,1
63632,1
63633,1
63634,1
63635,1
63636,1
63637,1
63638,1
63639,1
63641,1
63642,1
63848,1
63850,1
64196,1
64633,1
64640,1
64642,1
64651,1
64662,1
64674,1
64702,1
64703,1
64705,1
64706,1
64707,1
64708,1
64710,1
64711,1
64712,1
64714,1
64715,1
64717,1
64718,1
64719,1
64721,1
64761,1
64762,1
64763,1
64764,1
64822,1
64831,1
64838,1
64840,1
64865,1
64870,1
64879,1
65172,1
65174,1
65175,1
65176,1
65177,1
65178,1
65179,1
65180,1
65196,1
65197,1
65198,1
65199,1
65200,1
65201,1
65208,1
65211,1
65212,1
65214,1
65215,1
65216,1
65217,1
65218,1
65219,1
65220,1
65221,1
65223,1
65224,1
65226,1
65228,1
65230,1
65232,1
65233,1
65234,1
65235,1
65245,1
65246,1
65247,1
65248,1
65249,1
65250,1
65251,1
65252,1
65253,1
65254,1
65255,1
65256,1
65257,1
