cpa_id,cluster
3733,1
3777,1
3782,1
3788,1
3793,1
3794,1
3797,1
3801,1
3802,1
3876,1
3877,1
3886,1
3887,1
3901,1
3902,1
3903,1
3912,1
3913,1
3914,1
3923,1
3924,1
3925,1
3926,1
3937,1
3938,1
3939,1
3940,1
3941,1
3951,1
3952,1
3960,1
3961,1
3962,1
3970,1
3971,1
3979,1
3980,1
3981,1
3982,1
3983,1
3992,1
3993,1
3994,1
3995,1
4005,1
4006,1
4017,1
4018,1
4019,1
4020,1
4031,1
4041,1
4042,1
4053,1
4054,1
4065,1
4078,1
4079,1
4080,1
4086,1
4087,1
4088,1
4089,1
4090,1
4091,1
4103,1
4104,1
4105,1
4106,1
4114,1
4115,1
4116,1
4117,1
4118,1
4127,1
4128,1
4140,1
4141,1
4152,1
4153,1
4154,1
4155,1
4156,1
4157,1
4165,1
4166,1
4167,1
4168,1
4169,1
4170,1
4171,1
4177,1
4179,1
4180,1
4181,1
4182,1
4187,1
4188,1
4189,1
4190,1
4191,1
4199,1
4200,1
4210,1
4211,1
4212,1
4213,1
4214,1
4222,1
4223,1
4224,1
4225,1
4233,1
4240,1
4250,1
4251,1
4252,1
4253,1
4254,1
4255,1
4256,1
4264,1
4265,1
4266,1
4267,1
4268,1
4274,1
4275,1
4276,1
4277,1
4278,1
4284,1
4285,1
4286,1
4287,1
4296,1
4297,1
4298,1
4308,1
4317,1
4327,1
4328,1
4329,1
4330,1
4331,1
4339,1
4340,1
4341,1
4342,1
4343,1
4353,1
4354,1
4355,1
4363,1
4372,1
4381,1
4390,1
4397,1
4398,1
4399,1
4405,1
4412,1
4413,1
4425,1
4437,1
4139,2
4178,2
4197,2
4198,2
4209,2
4220,2
4221,2
4229,2
4230,2
4231,2
4232,2
4238,2
4239,2
4248,2
4249,2
4260,2
4261,2
4262,2
4263,2
4272,2
4273,2
4283,2
4288,2
4289,2
4290,2
4294,2
4295,2
4299,2
4300,2
4301,2
4302,2
4304,2
4305,2
4306,2
4307,2
4309,2
4310,2
4311,2
4312,2
4313,2
4314,2
4315,2
4318,2
4319,2
4320,2
4321,2
4322,2
4323,2
4332,2
4333,2
4334,2
4335,2
4336,2
4337,2
4344,2
4345,2
4346,2
4347,2
4348,2
4349,2
4350,2
4352,2
4356,2
4357,2
4358,2
4359,2
4360,2
4362,2
4364,2
4365,2
4366,2
4367,2
4368,2
4369,2
4371,2
4373,2
4374,2
4375,2
4376,2
4377,2
4378,2
4382,2
4383,2
4384,2
4385,2
4386,2
4387,2
4388,2
4391,2
4392,2
4393,2
4394,2
4396,2
4400,2
4401,2
4402,2
4404,2
4406,2
4407,2
4408,2
4409,2
4410,2
4414,2
4415,2
4416,2
4417,2
4418,2
4419,2
4420,2
4421,2
4423,2
4424,2
4426,2
4427,2
4428,2
4429,2
4430,2
4431,2
4435,2
4436,2
4438,2
4439,2
4440,2
4445,2
4446,2
4447,2
4448,2
4449,2
4450,2
4451,2
4452,2
4453,2
4458,2
4459,2
4460,2
4461,2
4462,2
4463,2
4464,2
4470,2
4471,2
4472,2
4473,2
4474,2
4475,2
4481,2
4482,2
4483,2
4484,2
4485,2
4486,2
4493,2
4494,2
4495,2
4496,2
4504,2
4505,2
4506,2
4507,2
4508,2
4514,2
