cpa_id,cluster
67643,1
67651,1
67766,1
67794,1
67797,1
67802,1
67820,1
71180,1
71264,1
71304,1
71315,1
71574,1
71615,1
71620,1
71815,1
71882,1
71884,1
71886,1
71888,1
71890,1
71938,1
72007,1
72014,1
72018,1
72020,1
72021,1
72030,1
72032,1
72094,1
72110,1
72113,1
72114,1
72116,1
72117,1
72121,1
72128,1
72130,1
72134,1
72135,1
72136,1
72202,1
72208,1
72217,1
72220,1
72225,1
72226,1
72228,1
72233,1
72239,1
72261,1
72303,1
72333,1
72348,1
72351,1
72360,1
72365,1
72366,1
72369,1
72370,1
72374,1
72375,1
72379,1
72382,1
72385,1
72528,1
72540,1
72544,1
72546,1
72550,1
72553,1
72554,1
72557,1
72561,1
72601,1
72605,1
72606,1
72607,1
72609,1
72614,1
72639,1
72641,1
72693,1
72708,1
72795,1
72820,1
72838,1
72839,1
72854,1
72855,1
72856,1
72857,1
72858,1
72859,1
72874,1
72875,1
72877,1
72878,1
72887,1
72898,1
72899,1
72900,1
72902,1
72904,1
72910,1
72911,1
72916,1
72922,1
72923,1
72924,1
72925,1
72928,1
72932,1
72933,1
72936,1
72937,1
72943,1
72944,1
72945,1
72946,1
72947,1
72948,1
72950,1
72951,1
72955,1
72965,1
72966,1
72967,1
72968,1
72969,1
72979,1
72988,1
72989,1
72990,1
72998,1
72999,1
73006,1
73008,1
73012,1
73017,1
73020,1
73053,1
73054,1
73055,1
73056,1
73057,1
73058,1
73059,1
73060,1
73061,1
73062,1
73063,1
73064,1
73065,1
73066,1
73067,1
73069,1
73070,1
73071,1
73073,1
73074,1
73132,1
73139,1
73143,1
73147,1
73148,1
73344,1
73345,1
73349,1
73350,1
73351,1
73491,1
73503,1
73504,1
73513,1
67659,2
67662,2
67663,2
67679,2
67697,2
67717,2
67746,2
67748,2
67753,2
67775,2
67782,2
67807,2
71250,2
71277,2
71278,2
71289,2
71290,2
71292,2
71301,2
71302,2
71305,2
71312,2
71313,2
71314,2
71317,2
71323,2
71324,2
71330,2
71470,2
71519,2
71555,2
71559,2
71562,2
71564,2
71565,2
71566,2
71567,2
71572,2
71573,2
71581,2
71582,2
71588,2
71589,2
71593,2
71612,2
71613,2
71614,2
71625,2
71814,2
71822,2
71825,2
71826,2
71827,2
71829,2
71834,2
71835,2
71846,2
71849,2
71850,2
71887,2
71893,2
71903,2
71923,2
71925,2
71932,2
71939,2
71942,2
71943,2
71944,2
71950,2
71953,2
71968,2
71969,2
71970,2
71971,2
71979,2
71980,2
71982,2
71990,2
71997,2
72000,2
72001,2
72003,2
72009,2
72010,2
72011,2
72012,2
72015,2
72016,2
72025,2
72035,2
72041,2
72080,2
72082,2
72088,2
72092,2
72101,2
72104,2
72107,2
72124,2
72126,2
72131,2
72133,2
72155,2
72192,2
72194,2
72195,2
72196,2
72197,2
72199,2
72200,2
72201,2
72203,2
72204,2
72209,2
72211,2
72212,2
72213,2
72214,2
72215,2
72218,2
72219,2
72221,2
72222,2
72224,2
72227,2
72232,2
72234,2
72235,2
72238,2
72241,2
72245,2
72247,2
72248,2
72251,2
72252,2
72260,2
72262,2
72268,2
72275,2
72279,2
72282,2
72283,2
72285,2
72291,2
72295,2
72296,2
72297,2
72299,2
72300,2
72301,2
72302,2
72305,2
72307,2
72312,2
72319,2
72320,2
72328,2
72330,2
72332,2
72335,2
72336,2
72337,2
72338,2
72340,2
72341,2
72342,2
72343,2
72344,2
72350,2
72354,2
72355,2
72356,2
72359,2
72361,2
72363,2
72364,2
72367,2
72371,2
72373,2
72376,2
72377,2
72378,2
72380,2
72381,2
72384,2
72390,2
72393,2
72394,2
72395,2
72396,2
72397,2
72402,2
72405,2
72406,2
72408,2
72409,2
72410,2
72411,2
72413,2
72414,2
72417,2
72419,2
72423,2
72424,2
72427,2
72428,2
72431,2
72433,2
72435,2
72436,2
72438,2
72439,2
72502,2
72555,2
72560,2
72563,2
72592,2
72596,2
72597,2
72598,2
72599,2
72602,2
72604,2
72608,2
72611,2
72615,2
72630,2
72631,2
72632,2
72635,2
72636,2
72637,2
72640,2
72644,2
72645,2
72647,2
72648,2
72649,2
72705,2
72776,2
72805,2
72821,2
72861,2
72866,2
72868,2
72880,2
72881,2
72882,2
72883,2
72888,2
72905,2
72906,2
72907,2
72908,2
72909,2
72912,2
72921,2
72927,2
72938,2
72942,2
72949,2
72952,2
72954,2
72959,2
72963,2
72970,2
72971,2
72972,2
72973,2
72974,2
72977,2
72978,2
72980,2
72981,2
72982,2
72983,2
72984,2
72985,2
72987,2
72991,2
72992,2
72995,2
72996,2
72997,2
73000,2
73003,2
73004,2
73005,2
73007,2
73010,2
73011,2
73013,2
73016,2
73018,2
73019,2
73045,2
73068,2
73135,2
73136,2
73140,2
73146,2
73149,2
73346,2
73354,2
73355,2
73471,2
73477,2
73478,2
73488,2
73490,2
73502,2
67593,3
67619,3
67622,3
67632,3
67633,3
67634,3
67637,3
67648,3
67657,3
67658,3
67666,3
67722,3
67732,3
67764,3
67796,3
67805,3
67806,3
67837,3
70939,3
70943,3
71167,3
71177,3
71179,3
71186,3
71187,3
71188,3
71194,3
71195,3
71196,3
71197,3
71198,3
71204,3
71205,3
71206,3
71207,3
71217,3
71218,3
71219,3
71224,3
71225,3
71226,3
71227,3
71228,3
71229,3
71235,3
71236,3
71237,3
71238,3
71242,3
71247,3
71248,3
71249,3
71253,3
71259,3
71260,3
71261,3
71262,3
71266,3
71270,3
71274,3
71275,3
71276,3
71288,3
71293,3
71295,3
71298,3
71299,3
71300,3
71311,3
71316,3
71322,3
71325,3
71326,3
71327,3
71329,3
71331,3
71338,3
71339,3
71340,3
71341,3
71342,3
71343,3
71346,3
71347,3
71380,3
71381,3
71469,3
71472,3
71481,3
71514,3
71516,3
71517,3
71518,3
71532,3
71541,3
71550,3
71551,3
71552,3
71554,3
71556,3
71557,3
71558,3
71561,3
71563,3
71571,3
71575,3
71579,3
71580,3
71583,3
71587,3
71590,3
71594,3
71603,3
71604,3
71605,3
71743,3
71746,3
71751,3
71753,3
71823,3
71913,3
71914,3
71928,3
71931,3
71935,3
71952,3
71977,3
71985,3
71987,3
71991,3
71992,3
71993,3
71994,3
71998,3
72002,3
72004,3
72006,3
72008,3
72013,3
72022,3
72023,3
72072,3
72076,3
72084,3
72087,3
72096,3
72097,3
72100,3
72105,3
72106,3
72108,3
72109,3
72118,3
72119,3
72120,3
72122,3
72127,3
72132,3
72154,3
72156,3
72160,3
72178,3
72179,3
72180,3
72181,3
72183,3
72198,3
72205,3
72206,3
72236,3
72237,3
72249,3
72250,3
72263,3
72265,3
72266,3
72267,3
72272,3
72276,3
72277,3
72280,3
72284,3
72286,3
72292,3
72293,3
72298,3
72304,3
72318,3
72323,3
72324,3
72325,3
72329,3
72334,3
72347,3
72353,3
72357,3
72372,3
72389,3
72391,3
72392,3
72399,3
72401,3
72403,3
72404,3
72412,3
72425,3
72437,3
72442,3
72487,3
72538,3
72584,3
72591,3
72600,3
72603,3
72650,3
72862,3
72867,3
72886,3
72913,3
72931,3
72935,3
72956,3
72957,3
72960,3
72962,3
72964,3
72976,3
72993,3
72994,3
73001,3
73002,3
73009,3
73014,3
73051,3
73072,3
73137,3
73142,3
73464,3
73469,3
73505,3
67576,4
67580,4
67585,4
67588,4
67589,4
67602,4
67603,4
67605,4
67608,4
67611,4
67613,4
67621,4
67635,4
67636,4
67641,4
67644,4
67646,4
67649,4
67660,4
67667,4
67672,4
67673,4
67674,4
67675,4
67676,4
67677,4
67688,4
67749,4
67751,4
67790,4
70937,4
70938,4
70940,4
70941,4
70942,4
70944,4
71002,4
71003,4
71004,4
71005,4
71006,4
71007,4
71008,4
71009,4
71010,4
71011,4
71166,4
71168,4
71173,4
71174,4
71175,4
71176,4
71178,4
71184,4
71185,4
71191,4
71192,4
71193,4
71201,4
71202,4
71203,4
71208,4
71209,4
71210,4
71211,4
71212,4
71213,4
71214,4
71215,4
71216,4
71220,4
71221,4
71222,4
71223,4
71230,4
71231,4
71232,4
71233,4
71234,4
71241,4
71243,4
71244,4
71245,4
71251,4
71252,4
71254,4
71255,4
71256,4
71257,4
71258,4
71263,4
71265,4
71267,4
71268,4
71269,4
71271,4
71272,4
71273,4
71279,4
71280,4
71281,4
71283,4
71284,4
71285,4
71286,4
71287,4
71291,4
71294,4
71303,4
71306,4
71307,4
71308,4
71309,4
71318,4
71319,4
71320,4
71321,4
71332,4
71333,4
71334,4
71344,4
71345,4
71348,4
71349,4
71350,4
71351,4
71352,4
71353,4
71354,4
71355,4
71356,4
71357,4
71358,4
71359,4
71379,4
71466,4
71467,4
71468,4
71471,4
71480,4
71528,4
71529,4
71533,4
71534,4
71536,4
71538,4
71539,4
71540,4
71542,4
71543,4
71544,4
71545,4
71546,4
71547,4
71548,4
71549,4
71553,4
71560,4
71568,4
71569,4
71570,4
71576,4
71577,4
71578,4
71584,4
71585,4
71591,4
71592,4
71595,4
71597,4
71598,4
71599,4
71600,4
71601,4
71602,4
71606,4
71607,4
71617,4
71619,4
71622,4
71731,4
71732,4
71734,4
71735,4
71736,4
71737,4
71738,4
71742,4
71744,4
71745,4
71747,4
71748,4
71750,4
71752,4
71754,4
71755,4
71756,4
71757,4
71758,4
71759,4
71760,4
71761,4
71811,4
71812,4
71912,4
71929,4
71981,4
71986,4
71988,4
71989,4
71995,4
71999,4
72005,4
72073,4
72074,4
72075,4
72077,4
72081,4
72085,4
72086,4
72089,4
72090,4
72091,4
72095,4
72098,4
72099,4
72102,4
72103,4
72112,4
72115,4
72123,4
72129,4
72137,4
72138,4
72161,4
72164,4
72184,4
72216,4
72269,4
72271,4
72317,4
72321,4
72322,4
72327,4
72339,4
72345,4
72346,4
72362,4
72368,4
