cpa_id,cluster
53342,1
53344,1
53358,1
53373,1
53425,1
53455,1
53466,1
53474,1
59063,1
59100,1
59227,1
59228,1
59507,1
59508,1
59514,1
59515,1
59516,1
59517,1
59518,1
59531,1
59534,1
59540,1
59553,1
59556,1
59882,1
59885,1
59905,1
59971,1
59972,1
59973,1
60294,1
60306,1
60308,1
60309,1
60312,1
60313,1
60314,1
60973,1
61077,1
61078,1
61079,1
61303,1
61304,1
61409,1
61715,1
61716,1
61717,1
61718,1
62726,1
62731,1
62732,1
62737,1
67843,1
67862,1
67866,1
67873,1
67883,1
67893,1
67900,1
67903,1
67908,1
67922,1
67944,1
67999,1
68010,1
68021,1
68027,1
68031,1
68072,1
68104,1
68128,1
68231,1
68266,1
68291,1
68309,1
68315,1
68326,1
68346,1
72720,1
72722,1
72735,1
72736,1
72738,1
72740,1
72741,1
73023,1
73096,1
73131,1
73133,1
73134,1
73145,1
73185,1
73186,1
73193,1
73202,1
73203,1
73204,1
73219,1
73221,1
73258,1
73275,1
73292,1
73296,1
73297,1
73298,1
73311,1
73312,1
73313,1
73317,1
73336,1
73362,1
73365,1
73394,1
73395,1
73397,1
73398,1
73401,1
73410,1
73411,1
73412,1
73413,1
73414,1
73415,1
73416,1
73418,1
73419,1
73421,1
73422,1
73424,1
73428,1
73429,1
73431,1
73432,1
73433,1
73437,1
73439,1
73440,1
73441,1
73442,1
73443,1
73444,1
73445,1
73446,1
73447,1
73448,1
73449,1
73450,1
73479,1
73480,1
73489,1
73559,1
73560,1
73561,1
73562,1
73563,1
73564,1
73565,1
73566,1
73568,1
73569,1
73570,1
73583,1
73585,1
73586,1
73587,1
73588,1
73590,1
73591,1
73592,1
73593,1
73595,1
73596,1
73638,1
73641,1
73643,1
73675,1
73676,1
73677,1
73678,1
73679,1
73680,1
73681,1
73683,1
73684,1
73685,1
73686,1
73702,1
73703,1
73704,1
73705,1
73706,1
73707,1
73708,1
73709,1
73710,1
73712,1
73713,1
73714,1
73715,1
73716,1
73717,1
73724,1
73731,1
73751,1
73752,1
73753,1
73754,1
73764,1
73765,1
73766,1
73767,1
73768,1
73769,1
73770,1
73771,1
73772,1
73773,1
73774,1
73787,1
73800,1
73805,1
73812,1
73813,1
73814,1
73815,1
73816,1
73818,1
73819,1
73820,1
73821,1
73822,1
73823,1
73824,1
73825,1
73837,1
73853,1
73859,1
73860,1
73892,1
73902,1
73907,1
73921,1
73937,1
73952,1
73957,1
73959,1
73960,1
73963,1
73964,1
73965,1
73966,1
73967,1
73968,1
73969,1
73970,1
73971,1
73972,1
73973,1
73975,1
73976,1
73977,1
73980,1
73982,1
73984,1
73986,1
73987,1
73988,1
73999,1
74001,1
74002,1
74004,1
74005,1
74006,1
74008,1
74035,1
74047,1
74061,1
74070,1
74073,1
74084,1
74094,1
74095,1
74158,1
74169,1
74172,1
74179,1
74188,1
74192,1
74200,1
74201,1
74210,1
74223,1
74225,1
