cpa_id,cluster
7921,2
7922,2
7923,2
7924,2
7925,2
7926,2
7955,2
7956,2
7957,2
7958,2
7959,2
7960,2
7961,2
7984,2
7985,2
7986,2
7987,2
7988,2
7989,2
8008,2
8009,2
8010,2
8011,2
8012,2
8013,2
8014,2
8015,2
8035,2
8036,2
8037,2
8038,2
8039,2
8040,2
8041,2
8042,2
8060,2
8061,2
8062,2
8063,2
8064,2
8065,2
8066,2
8067,2
8068,2
8069,2
8084,2
8085,2
8086,2
8087,2
8088,2
8089,2
8090,2
8091,2
8092,2
8093,2
8108,2
8109,2
8110,2
8111,2
8112,2
8113,2
8114,2
8115,2
8116,2
8130,2
8131,2
8132,2
8133,2
8134,2
8135,2
8136,2
8137,2
8138,2
8144,2
8145,2
8146,2
8147,2
8148,2
8149,2
8150,2
8151,2
8152,2
8153,2
8154,2
8155,2
8156,2
8157,2
8158,2
8159,2
8160,2
8161,2
8162,2
8163,2
8164,2
8635,2
8636,2
8638,2
8641,2
8647,2
8652,2
8667,2
8674,2
8675,2
8682,2
8683,2
8693,2
8704,2
9942,2
9943,2
9944,2
9945,2
9956,2
9957,2
9958,2
9959,2
9960,2
9976,2
9977,2
9979,2
9980,2
9981,2
9996,2
9997,2
9998,2
9999,2
10000,2
10014,2
10015,2
10016,2
10017,2
10018,2
10028,2
10029,2
10030,2
10031,2
10040,2
10041,2
10051,2
10052,2
10059,2
10060,2
10061,2
10068,2
10069,2
10217,2
