cpa_id,cluster
69218,1
69219,1
69234,1
69235,1
69241,1
69243,1
69252,1
69281,1
69505,1
69510,1
69550,1
69555,1
69558,1
69563,1
69579,1
69581,1
69617,1
69622,1
69626,1
69633,1
69635,1
69636,1
69640,1
69641,1
69643,1
69645,1
69649,1
69650,1
69657,1
69658,1
69660,1
69664,1
69669,1
69674,1
69676,1
69680,1
69681,1
69682,1
69684,1
69689,1
69690,1
69691,1
69697,1
69702,1
69711,1
69714,1
69715,1
69716,1
69718,1
69725,1
69732,1
69749,1
69751,1
69752,1
69754,1
69755,1
69756,1
69757,1
69760,1
69763,1
69765,1
69768,1
69770,1
69774,1
69775,1
69776,1
69780,1
69781,1
69785,1
69786,1
69787,1
69789,1
69790,1
69791,1
69797,1
69800,1
69803,1
69807,1
69811,1
69812,1
69816,1
69817,1
69819,1
69820,1
69821,1
69822,1
69823,1
69824,1
69825,1
69826,1
69829,1
69830,1
69831,1
69833,1
69834,1
69835,1
69836,1
69837,1
69838,1
69841,1
69842,1
69844,1
69846,1
69847,1
69848,1
69850,1
69851,1
69853,1
69854,1
69855,1
69856,1
69857,1
69858,1
69859,1
69860,1
69866,1
69869,1
69871,1
69878,1
69894,1
69895,1
69904,1
69910,1
69919,1
81001,1
81002,1
81003,1
81106,1
81107,1
81108,1
81109,1
81110,1
81111,1
81171,1
81184,1
81546,1
81551,1
81593,1
81626,1
82015,1
82780,1
82790,1
82880,1
83809,1
83810,1
83811,1
83826,1
84030,1
84031,1
84038,1
84119,1
84186,1
84188,1
84211,1
84309,1
84316,1
84318,1
84319,1
84320,1
84322,1
84325,1
84326,1
84327,1
84328,1
84329,1
84333,1
84334,1
84339,1
84340,1
84342,1
84358,1
84359,1
84361,1
84459,1
84476,1
84477,1
84479,1
84480,1
84485,1
84486,1
84488,1
84490,1
84491,1
84496,1
84499,1
84503,1
84504,1
84505,1
84506,1
84507,1
84508,1
84509,1
84510,1
84511,1
84543,1
84545,1
84547,1
84548,1
84550,1
84551,1
84552,1
84553,1
84554,1
84555,1
84556,1
84561,1
84562,1
84563,1
84567,1
84568,1
84575,1
84582,1
84583,1
84584,1
84589,1
84590,1
84591,1
84592,1
84593,1
84594,1
84595,1
84596,1
84597,1
84602,1
84608,1
84609,1
84610,1
84611,1
84612,1
84613,1
84614,1
84615,1
84616,1
84617,1
84618,1
84623,1
84624,1
84625,1
84626,1
84627,1
84634,1
84636,1
84637,1
84638,1
84650,1
84651,1
84652,1
84654,1
84655,1
84656,1
84674,1
69195,2
69204,2
69208,2
69214,2
69217,2
69222,2
69238,2
69242,2
69264,2
69280,2
69299,2
69305,2
69320,2
69325,2
69331,2
69335,2
69337,2
69343,2
69362,2
69393,2
69425,2
69449,2
69450,2
69454,2
69459,2
69460,2
69463,2
69473,2
69484,2
69485,2
69489,2
69497,2
69516,2
69521,2
69523,2
69524,2
69743,2
69766,2
69788,2
69849,2
69861,2
69863,2
69864,2
69867,2
69868,2
69872,2
69873,2
69875,2
69879,2
69880,2
69881,2
69882,2
69883,2
69892,2
69901,2
69902,2
69913,2
69916,2
69920,2
69921,2
69922,2
69923,2
80943,2
80949,2
81178,2
81180,2
81181,2
81239,2
81240,2
81545,2
81547,2
81549,2
81550,2
81555,2
81558,2
81561,2
81596,2
81597,2
81671,2
81674,2
81677,2
81678,2
81679,2
81961,2
81964,2
81999,2
82000,2
82003,2
82004,2
82005,2
82009,2
82010,2
82012,2
82533,2
82684,2
82685,2
82689,2
82690,2
82781,2
82783,2
82791,2
82792,2
82828,2
82829,2
82837,2
82838,2
82840,2
82841,2
82842,2
82843,2
82844,2
82845,2
82846,2
82850,2
82851,2
82852,2
82853,2
82854,2
82855,2
82856,2
82864,2
82865,2
82866,2
82867,2
82868,2
82869,2
82877,2
82878,2
82879,2
82889,2
82893,2
82924,2
82926,2
82936,2
82938,2
82939,2
83025,2
83028,2
83229,2
83230,2
83231,2
83232,2
83234,2
83236,2
83237,2
83376,2
83377,2
83378,2
84114,2
84115,2
84116,2
84187,2
84311,2
84314,2
84315,2
84338,2
84341,2
84565,2
84598,2
84601,2
84603,2
84604,2
84605,2
84606,2
84607,2
84619,2
84620,2
84622,2
84631,2
84635,2
84639,2
84640,2
84642,2
84643,2
84646,2
84647,2
84648,2
84649,2
84653,2
84666,2
84667,2
84668,2
84669,2
84685,2
84686,2
84687,2
84688,2
84689,2
84690,2
84691,2
69292,3
69308,3
69328,3
69361,3
69380,3
69431,3
69439,3
69440,3
69452,3
69471,3
69477,3
69478,3
69482,3
69488,3
69493,3
69495,3
69496,3
69519,3
69520,3
69532,3
69537,3
69547,3
69562,3
69700,3
69726,3
69862,3
69865,3
69874,3
69877,3
69884,3
69885,3
69886,3
69889,3
69890,3
69891,3
69893,3
69896,3
69898,3
69899,3
69903,3
69905,3
69912,3
69914,3
69928,3
69929,3
80747,3
80942,3
80945,3
80984,3
80986,3
81100,3
81101,3
81102,3
81103,3
81104,3
81175,3
81177,3
81185,3
81232,3
81233,3
81241,3
81242,3
81243,3
81256,3
81258,3
81259,3
81270,3
81271,3
81272,3
81552,3
81553,3
81554,3
81556,3
81559,3
81560,3
81562,3
81563,3
81564,3
81594,3
81595,3
81598,3
81619,3
81621,3
81622,3
81624,3
81627,3
81668,3
81670,3
81672,3
81673,3
81675,3
81681,3
81682,3
81685,3
81686,3
81688,3
81971,3
81972,3
81973,3
81974,3
81979,3
81996,3
81997,3
81998,3
82002,3
82008,3
82013,3
82014,3
82016,3
82019,3
82687,3
82688,3
82691,3
82693,3
82782,3
82881,3
82892,3
82922,3
82923,3
82925,3
82937,3
82953,3
83021,3
83022,3
83024,3
83079,3
83081,3
83083,3
83084,3
83164,3
83478,3
83824,3
83825,3
83984,3
83985,3
84035,3
84039,3
84040,3
84042,3
84323,3
84599,3
84641,3
84644,3
84645,3
84664,3
84665,3
84670,3
84671,3
84672,3
84673,3
84676,3
84680,3
84681,3
84682,3
84683,3
84684,3
84696,3
84697,3
84699,3
84700,3
84704,3
69189,4
69209,4
69257,4
69273,4
69318,4
69470,4
69487,4
69501,4
69507,4
69514,4
69522,4
69530,4
69533,4
69535,4
69538,4
69540,4
69551,4
69552,4
69557,4
69566,4
69569,4
69570,4
69573,4
69575,4
69577,4
69578,4
69584,4
69591,4
69594,4
69603,4
69604,4
69611,4
69612,4
69613,4
69616,4
69651,4
69673,4
69722,4
69723,4
69731,4
69887,4
69888,4
69897,4
69900,4
69906,4
69908,4
69909,4
69911,4
69924,4
69925,4
69926,4
69927,4
80836,4
80856,4
80940,4
80952,4
80983,4
80985,4
80987,4
81097,4
81098,4
81099,4
81105,4
81182,4
81231,4
81234,4
81238,4
81253,4
81254,4
81255,4
81257,4
81267,4
81268,4
81269,4
81280,4
81281,4
81548,4
81557,4
81565,4
81617,4
81618,4
81620,4
81665,4
81666,4
81667,4
81669,4
81676,4
81680,4
81683,4
81684,4
81687,4
81926,4
81975,4
81977,4
82017,4
82018,4
82020,4
82434,4
82694,4
82876,4
83080,4
83082,4
83476,4
83477,4
83688,4
83691,4
83692,4
83695,4
83703,4
83704,4
83709,4
83711,4
83712,4
83713,4
83948,4
83953,4
83954,4
83955,4
83956,4
83957,4
83958,4
83959,4
83960,4
83966,4
83981,4
83982,4
83986,4
83996,4
83998,4
84004,4
84005,4
84008,4
84009,4
84033,4
84034,4
84036,4
84120,4
84121,4
84122,4
84123,4
84189,4
84190,4
84191,4
84192,4
84193,4
84278,4
84279,4
84280,4
84281,4
84306,4
84307,4
84308,4
84462,4
84463,4
84466,4
84467,4
84468,4
84481,4
84482,4
84483,4
84484,4
84657,4
84658,4
84659,4
84660,4
84661,4
84662,4
84663,4
84675,4
84677,4
84678,4
84679,4
84692,4
84693,4
84694,4
84695,4
84698,4
84702,4
84703,4
