Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,34743.56394413579
t2,0.0,0.0,0.0,34743.56394413579
t3,0.0,0.0,0.0,27431.433520796763
t4,0.0,0.0,0.0,34743.56394413579
t5,0.0,0.0,0.0,34743.56394413579
t6,0.0,0.0,0.0,26623.12172182264
t7,0.0,0.0,0.0,17984.02623111018
t8,0.0,0.0,0.0,9344.930740397713
t9,0.0,0.0,0.0,3163.877197170623
t10,0.0,0.0,0.0,4634.224763653815
t11,0.0,0.0,0.0,10536.024138580278
t12,0.0,0.0,0.0,17456.998074095896
t13,0.0,0.0,0.0,24677.973608541946
t14,0.0,0.0,0.0,31199.041164358536
t15,0.0,0.0,0.0,34743.56394413579
t16,0.0,0.0,0.0,32650.010585864493
t17,0.0,0.0,0.0,24010.915095152028
t18,0.0,0.0,0.0,15371.819604439565
t19,0.0,0.0,0.0,6732.7241137270985
t20,0.0,0.0,0.0,10852.73177699682
t21,0.0,0.0,0.0,2213.636286284354
t22,0.0,0.0,0.0,9525.766709623387
t23,0.0,0.0,0.0,16837.89713296242
t24,0.0,0.0,0.0,8198.801642249953
t25,0.0,0.0,0.0,12807.172674118698
t26,0.0,0.0,0.0,20119.30309745773
t27,0.0,0.0,0.0,27431.433520796763
t28,0.0,0.0,0.0,34743.56394413579
t29,0.0,0.0,0.0,34743.56394413579
t30,0.0,0.0,0.0,34743.56394413579
t31,0.0,0.0,0.0,34743.56394413579
t32,0.0,0.0,0.0,26104.46845342333
t33,0.0,0.0,0.0,18528.036833755592
t34,0.0,0.0,0.0,16102.152391228878
t35,0.0,0.0,0.0,18109.486479909163
t36,0.0,0.0,0.0,22173.474885376145
t37,0.0,0.0,0.0,26452.549287862796
t38,0.0,0.0,0.0,33722.14942151991
t39,0.0,0.0,0.0,34743.56394413579
t40,0.0,0.0,0.0,30703.582939651245
t41,0.0,0.0,0.0,22064.487448938777
t42,0.0,0.0,0.0,16751.050830847707
t43,0.0,0.0,0.0,20879.134573257063
t44,0.0,0.0,0.0,20119.303097457723
t45,0.0,0.0,0.0,27431.433520796756
t46,0.0,0.0,0.0,34743.56394413579
t47,0.0,0.0,0.0,26104.46845342333
t48,0.0,0.0,0.0,33416.598876762364
t49,0.0,0.0,0.0,34743.56394413579
t50,0.0,0.0,0.0,34743.56394413579
t51,0.0,0.0,0.0,34743.56394413579
t52,0.0,0.0,0.0,34743.56394413579
t53,0.0,0.0,0.0,34743.56394413579
t54,0.0,0.0,0.0,34743.56394413579
t55,0.0,0.0,0.0,34743.56394413579
t56,0.0,0.0,0.0,26104.46845342333
t57,0.0,0.0,0.0,17465.372962710866
t58,0.0,0.0,0.0,15605.377430595432
t59,0.0,0.0,0.0,18275.114122638064
t60,0.0,0.0,0.0,23899.260542220618
t61,0.0,0.0,0.0,28778.30036358113
t62,0.0,0.0,0.0,32881.20802924939
t63,0.0,0.0,0.0,34743.56394413579
t64,0.0,0.0,0.0,34743.56394413579
t65,0.0,0.0,0.0,34743.56394413579
t66,0.0,0.0,0.0,27431.433520796763
t67,0.0,0.0,0.0,34743.56394413579
t68,0.0,0.0,0.0,34743.56394413579
t69,0.0,0.0,0.0,34743.56394413579
t70,0.0,0.0,0.0,34743.56394413579
t71,0.0,0.0,0.0,34743.56394413579
t72,0.0,0.0,0.0,27431.433520796763
t73,0.0,0.0,0.0,34743.56394413579
t74,0.0,0.0,0.0,34743.56394413579
t75,0.0,0.0,0.0,34743.56394413579
t76,0.0,0.0,0.0,34743.56394413579
t77,0.0,0.0,0.0,34743.56394413579
t78,0.0,0.0,0.0,34743.56394413579
t79,0.0,0.0,0.0,26104.46845342333
t80,0.0,0.0,0.0,17465.372962710866
t81,0.0,0.0,0.0,15316.475513750876
t82,0.0,0.0,0.0,12539.221695906801
t83,0.0,0.0,0.0,19851.352119245832
t84,0.0,0.0,0.0,24764.914281574507
t85,0.0,0.0,0.0,29710.20592829412
t86,0.0,0.0,0.0,33991.23316002679
t87,0.0,0.0,0.0,34743.56394413579
t88,0.0,0.0,0.0,34743.56394413579
t89,0.0,0.0,0.0,26469.578506978734
t90,0.0,0.0,0.0,17830.48301626627
t91,0.0,0.0,0.0,14574.40262200135
t92,0.0,0.0,0.0,13394.185448941053
t93,0.0,0.0,0.0,13394.185448941053
t94,0.0,0.0,0.0,13394.185448941053
t95,0.0,0.0,0.0,13394.185448941053
t96,0.0,0.0,0.0,13394.185448941053
t97,0.0,0.0,0.0,12553.749466403473
t98,0.0,0.0,0.0,16221.355375553188
t99,0.0,0.0,0.0,16221.355375553188
t100,0.0,0.0,0.0,17515.913653815842
t101,0.0,0.0,0.0,18768.82684953895
t102,0.0,0.0,0.0,17876.020680451784
t103,0.0,0.0,0.0,10722.278503221023
t104,0.0,0.0,0.0,3231.8342103486757
t105,0.0,0.0,0.0,0.0
t106,0.0,0.0,0.0,733.1969372382756
t107,0.0,0.0,0.0,5633.559647925951
t108,0.0,0.0,0.0,12945.690071264984
t109,0.0,0.0,0.0,20257.820494604017
t110,0.0,0.0,0.0,19964.69996480064
t111,0.0,0.0,0.0,16911.947041769905
t112,0.0,0.0,0.0,22097.755036270573
t113,0.0,0.0,0.0,29409.885459609606
t114,0.0,0.0,0.0,34743.56394413579
t115,0.0,0.0,0.0,34743.56394413579
