BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2332448081359759e8,2.1809170245481264e7,-2.576697807830964e7,0.0,0.0,0.0,0.0,0.0,0.0,-1.1936667298076914e8
t1,11823.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t2,11217.182767538756,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-10556.0
t3,3479.3976836220436,7286.785083916713,-661.1827675387559,0.0,0.0,0.0,0.0,0.0,0.0,-10105.0
t4,17825.96785145547,0.0,-7947.967851455469,0.0,0.0,0.0,0.0,0.0,0.0,-9878.0
t5,10504.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-9843.0
t6,2585.8876586478336,7689.540096403817,-258.4277550516516,0.0,0.0,0.0,0.0,0.0,0.0,-10017.0
t7,2442.0321485445315,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10390.0
t8,2779.032148544531,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10727.0
t9,5799.5540199554425,6723.206915750013,-1224.7609357054553,0.0,0.0,0.0,0.0,0.0,0.0,-11298.0
t10,13985.433808661523,2910.767021396973,-5037.200830058495,0.0,0.0,0.0,0.0,0.0,0.0,-11859.0
t11,18738.525298877954,702.7212762887576,-7245.2465751667105,0.0,0.0,0.0,0.0,0.0,0.0,-12196.0
t12,19879.167192012723,194.90032972137234,-7753.067521734097,0.0,0.0,0.0,0.0,0.0,0.0,-12321.0
t13,20238.12892404912,45.4194637031744,-7902.548387752296,0.0,0.0,0.0,0.0,0.0,0.0,-12381.0
t14,19429.646969609013,394.160440923228,-7553.807410532242,0.0,0.0,0.0,0.0,0.0,0.0,-12270.0
t15,16342.419506484894,1877.2741724852863,-6070.693678970182,0.0,0.0,0.0,0.0,0.0,0.0,-12149.0
t16,10793.886093351584,4686.540879051941,-3261.426972403527,0.0,0.0,0.0,0.0,0.0,0.0,-12219.0
t17,5462.032148544531,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13410.0
t18,6591.032148544531,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14539.0
t19,6506.032148544532,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14454.0
t20,18778.909641681024,1590.5291048872218,-6357.438746568248,0.0,0.0,0.0,0.0,0.0,0.0,-14012.0
t21,5546.032148544531,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13494.0
t22,20719.96785145547,0.0,-7947.967851455469,0.0,0.0,0.0,0.0,0.0,0.0,-12772.0
t23,19824.96785145547,0.0,-7947.967851455469,0.0,0.0,0.0,0.0,0.0,0.0,-11877.0
t24,2926.0321485445315,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10874.0
t25,15278.580242971217,1347.1938042421261,-6600.774047213342,0.0,0.0,0.0,0.0,0.0,0.0,-10025.0
t26,17458.96785145547,0.0,-7947.967851455469,0.0,0.0,0.0,0.0,0.0,0.0,-9511.0
t27,17211.96785145547,0.0,-7947.967851455469,0.0,0.0,0.0,0.0,0.0,0.0,-9264.0
t28,17155.96785145547,0.0,-7947.967851455469,0.0,0.0,0.0,0.0,0.0,0.0,-9208.0
t29,10071.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-9410.0
t30,10585.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-9924.0
t31,11357.182767538756,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-10696.0
t32,3381.0321485445315,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11329.0
t33,5216.01260929101,7418.47762108223,-529.4902303732405,0.0,0.0,0.0,0.0,0.0,0.0,-12105.0
t34,11142.706936597922,4852.130457428773,-3095.837394026695,0.0,0.0,0.0,0.0,0.0,0.0,-12899.0
t35,16143.559025755678,2643.2044128498956,-5304.763438605574,0.0,0.0,0.0,0.0,0.0,0.0,-13482.0
t36,18432.08455808211,1618.44164668668,-6329.52620476879,0.0,0.0,0.0,0.0,0.0,0.0,-13721.0
t37,18624.425023049713,1511.2714142028772,-6436.696437252591,0.0,0.0,0.0,0.0,0.0,0.0,-13699.0
t38,21516.5849804553,21.191435500085234,-7926.776415955384,0.0,0.0,0.0,0.0,0.0,0.0,-13611.0
t39,15247.056858533786,3134.4554964608415,-4813.512354994627,0.0,0.0,0.0,0.0,0.0,0.0,-13568.0
t40,10409.205163416373,5656.381344019548,-2291.586507435921,0.0,0.0,0.0,0.0,0.0,0.0,-13774.0
t41,7118.032148544532,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15066.0
t42,11740.163607396007,6290.90212202973,-1657.0657294257387,0.0,0.0,0.0,0.0,0.0,0.0,-16373.999999999998
t43,21004.95772747876,1586.5050619883566,-6361.462789467113,0.0,0.0,0.0,0.0,0.0,0.0,-16230.0
t44,15741.985023024685,4021.9914142153916,-3925.9764372400764,0.0,0.0,0.0,0.0,0.0,0.0,-15838.0
t45,23144.96785145547,0.0,-7947.967851455469,0.0,0.0,0.0,0.0,0.0,0.0,-15197.0
t46,22136.96785145547,0.0,-7947.967851455469,0.0,0.0,0.0,0.0,0.0,0.0,-14189.0
t47,4992.03214854453,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12940.0
t48,19755.96785145547,0.0,-7947.967851455469,0.0,0.0,0.0,0.0,0.0,0.0,-11808.0
t49,13040.54830261627,2982.2097744196003,-4965.758077035868,0.0,0.0,0.0,0.0,0.0,0.0,-11057.0
t50,11343.182767538756,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-10682.0
t51,11163.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-10502.0
t52,11185.182767538756,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-10524.0
t53,11562.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-10901.0
t54,12682.18276753876,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-12021.0
t55,14664.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-14003.0
t56,7165.03214854453,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15113.0
t57,7353.032148544531,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15301.0
t58,14213.634360318003,4570.166745568732,-3377.8011058867355,0.0,0.0,0.0,0.0,0.0,0.0,-15406.0
t59,18865.665606229424,2313.1511226130233,-5634.8167288424465,0.0,0.0,0.0,0.0,0.0,0.0,-15544.0
t60,21835.83474545898,841.0665529982451,-7106.901298457224,0.0,0.0,0.0,0.0,0.0,0.0,-15570.0
t61,21030.310839085192,1212.3285061851377,-6735.6393452703305,0.0,0.0,0.0,0.0,0.0,0.0,-15507.0
t62,20234.868916168314,1599.049467643578,-6348.9183838118915,0.0,0.0,0.0,0.0,0.0,0.0,-15485.0
t63,17943.083375961076,2715.4422377471956,-5232.525613708272,0.0,0.0,0.0,0.0,0.0,0.0,-15426.0
t64,16300.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-15639.0
t65,17521.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-16860.0
t66,11569.397683622044,7286.785083916713,-661.1827675387559,0.0,0.0,0.0,0.0,0.0,0.0,-18195.0
t67,26177.96785145547,0.0,-7947.967851455469,0.0,0.0,0.0,0.0,0.0,0.0,-18230.0
t68,18585.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-17924.0
t69,18002.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-17341.0
t70,16979.18276753876,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-16318.000000000002
t71,15613.182767538756,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-14952.0
t72,7130.397683622044,7286.785083916713,-661.1827675387559,0.0,0.0,0.0,0.0,0.0,0.0,-13756.0
t73,20959.96785145547,0.0,-7947.967851455469,0.0,0.0,0.0,0.0,0.0,0.0,-13012.0
t74,13282.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-12621.0
t75,13083.18276753876,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-12422.0
t76,13105.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-12444.0
t77,13445.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-12784.0
t78,14501.182767538758,3643.392541958357,-4304.575309497113,0.0,0.0,0.0,0.0,0.0,0.0,-13840.0
t79,7813.03214854453,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15761.0
t80,8859.03214854453,7947.967851455469,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16807.0
t81,15347.733836599424,4714.117007428022,-3233.8508440274472,0.0,0.0,0.0,0.0,0.0,0.0,-16828.0
t82,14676.55547939258,5027.206186031446,-2920.761665424024,0.0,0.0,0.0,0.0,0.0,0.0,-16783.0
t83,24692.967851455473,0.0,-7947.967851455469,0.0,0.0,0.0,0.0,0.0,0.0,-16745.0
t84,22138.713518559533,1195.1271664479677,-6752.8406850075025,0.0,0.0,0.0,0.0,0.0,0.0,-16581.0
t85,21933.3330220687,1179.3174146933866,-6768.650436762084,0.0,0.0,0.0,0.0,0.0,0.0,-16344.000000000002
t86,21131.371083390208,1510.2983840326322,-6437.669467422837,0.0,0.0,0.0,0.0,0.0,0.0,-16204.0
t87,17486.905819293836,3268.531016080818,-4679.436835374651,0.0,0.0,0.0,0.0,0.0,0.0,-16076.0
