BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2352342052227345e8,2.448716188149408e7,-2.893095685431715e7,0.0,0.0,0.0,0.0,0.0,0.0,-1.1907962554945044e8
t1,4993.613540699669,7706.47762837262,-1538.0911690722874,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t2,1311.4312025550898,9244.56879744491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10556.0
t3,19349.56879744491,0.0,-9244.56879744491,0.0,0.0,0.0,0.0,0.0,0.0,-10105.0
t4,3473.3627371301664,7824.603030157372,-1419.9657672875376,0.0,0.0,0.0,0.0,0.0,0.0,-9878.0
t5,19087.56879744491,0.0,-9244.56879744491,0.0,0.0,0.0,0.0,0.0,0.0,-9843.0
t6,3244.2517941650594,8008.658501639925,-1235.9102958049846,0.0,0.0,0.0,0.0,0.0,0.0,-10017.0
t7,15506.812740806996,2063.8780283189567,-7180.690769125952,0.0,0.0,0.0,0.0,0.0,0.0,-10390.0
t8,7816.095463468496,6077.736666988207,-3166.8321304567025,0.0,0.0,0.0,0.0,0.0,0.0,-10727.0
t9,16117.210882261055,2212.678957591928,-7031.889839852982,0.0,0.0,0.0,0.0,0.0,0.0,-11298.0
t10,10656.97458401114,5223.297106716884,-4021.2716907280255,0.0,0.0,0.0,0.0,0.0,0.0,-11859.0
t11,14070.850720031,3684.8590387069544,-5559.709758737955,0.0,0.0,0.0,0.0,0.0,0.0,-12196.0
t12,15852.871262998317,2856.348767223296,-6388.220030221613,0.0,0.0,0.0,0.0,0.0,0.0,-12321.0
t13,15244.569140484706,3190.499828480102,-6054.068968964807,0.0,0.0,0.0,0.0,0.0,0.0,-12381.0
t14,14731.25765692346,3391.655570260724,-5852.913227184185,0.0,0.0,0.0,0.0,0.0,0.0,-12270.0
t15,12586.817518054457,4403.375639695226,-4841.193157749683,0.0,0.0,0.0,0.0,0.0,0.0,-12149.0
t16,13680.882273969368,3891.3432617377703,-5353.225535707139,0.0,0.0,0.0,0.0,0.0,0.0,-12219.0
t17,5513.843093464779,8570.362851990065,-674.2059454548435,0.0,0.0,0.0,0.0,0.0,0.0,-13410.0
t18,15780.802775704766,4001.3830108700718,-5243.185786574838,0.0,0.0,0.0,0.0,0.0,0.0,-14539.0
t19,20429.64908073195,1634.459858356481,-7610.108939088429,0.0,0.0,0.0,0.0,0.0,0.0,-14454.0
t20,4767.431202555091,9244.56879744491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14012.0
t21,22738.56879744491,0.0,-9244.56879744491,0.0,0.0,0.0,0.0,0.0,0.0,-13494.0
t22,6367.362737130166,7824.603030157372,-1419.9657672875376,0.0,0.0,0.0,0.0,0.0,0.0,-12772.0
t23,18717.850746580567,1201.8590254321718,-8042.709772012737,0.0,0.0,0.0,0.0,0.0,0.0,-11877.0
t24,14670.500742452434,2724.0340274962373,-6520.534769948672,0.0,0.0,0.0,0.0,0.0,0.0,-10874.0
t25,780.431202555091,9244.56879744491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10025.0
t26,18040.114086694924,357.7273553749922,-8886.841442069917,0.0,0.0,0.0,0.0,0.0,0.0,-9511.0
t27,17708.891862395823,399.8384675245426,-8844.730329920367,0.0,0.0,0.0,0.0,0.0,0.0,-9264.0
t28,18452.56879744491,0.0,-9244.56879744491,0.0,0.0,0.0,0.0,0.0,0.0,-9208.0
t29,15956.97619913114,1348.7962991568843,-7895.772498288025,0.0,0.0,0.0,0.0,0.0,0.0,-9410.0
t30,10693.045584536143,4237.761606454382,-5006.807190990527,0.0,0.0,0.0,0.0,0.0,0.0,-9924.0
t31,1451.4312025550903,9244.56879744491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10696.0
t32,2084.431202555091,9244.56879744491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11329.0
t33,10308.401186060253,5520.5838056923285,-3723.984991752581,0.0,0.0,0.0,0.0,0.0,0.0,-12105.0
t34,8325.144896891425,6909.211950276742,-2335.3568471681674,0.0,0.0,0.0,0.0,0.0,0.0,-12899.0
t35,20225.80461335684,1250.382092044034,-7994.186705400875,0.0,0.0,0.0,0.0,0.0,0.0,-13482.0
t36,22965.56879744491,0.0,-9244.56879744491,0.0,0.0,0.0,0.0,0.0,0.0,-13721.0
t37,13915.024223505183,4514.272286969863,-4730.2965104750465,0.0,0.0,0.0,0.0,0.0,0.0,-13699.0
t38,13186.75672082217,4834.406038311369,-4410.16275913354,0.0,0.0,0.0,0.0,0.0,0.0,-13611.0
t39,22812.56879744491,0.0,-9244.56879744491,0.0,0.0,0.0,0.0,0.0,0.0,-13568.0
t40,7777.117511929291,7620.725642757808,-1623.8431546871004,0.0,0.0,0.0,0.0,0.0,0.0,-13774.0
t41,24310.568797444907,0.0,-9244.56879744491,0.0,0.0,0.0,0.0,0.0,0.0,-15066.0
t42,22189.729064423664,1714.4198665106228,-7530.148930934287,0.0,0.0,0.0,0.0,0.0,0.0,-16373.999999999998
t43,6985.431202555091,9244.56879744491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16230.0
t44,6593.43120255509,9244.56879744491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15838.0
t45,9857.527647828183,7292.020574808363,-1952.5482226365466,0.0,0.0,0.0,0.0,0.0,0.0,-15197.0
t46,23433.56879744491,0.0,-9244.56879744491,0.0,0.0,0.0,0.0,0.0,0.0,-14189.0
t47,3695.4312025550903,9244.56879744491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12940.0
t48,21052.56879744491,0.0,-9244.56879744491,0.0,0.0,0.0,0.0,0.0,0.0,-11808.0
t49,1812.431202555091,9244.56879744491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11057.0
t50,18329.569667033276,798.4995652058169,-8446.069232239093,0.0,0.0,0.0,0.0,0.0,0.0,-10682.0
t51,13506.903458415616,3119.832669514647,-6124.736127930262,0.0,0.0,0.0,0.0,0.0,0.0,-10502.0
t52,16586.90258877957,1590.8331043326696,-7653.7356931122395,0.0,0.0,0.0,0.0,0.0,0.0,-10524.0
t53,1656.4312025550905,9244.56879744491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10901.0
t54,19434.313436015153,915.6276807148789,-8328.941116730031,0.0,0.0,0.0,0.0,0.0,0.0,-12021.0
t55,15196.35106897564,4025.608864234633,-5218.959933210276,0.0,0.0,0.0,0.0,0.0,0.0,-14003.0
t56,10102.16572395433,7127.7015367452905,-2116.8672606996192,0.0,0.0,0.0,0.0,0.0,0.0,-15113.0
t57,17120.922063218834,3712.3233671130383,-5532.245430331871,0.0,0.0,0.0,0.0,0.0,0.0,-15301.0
t58,10619.55288193289,7015.50795775601,-2229.0608396888993,0.0,0.0,0.0,0.0,0.0,0.0,-15406.0
t59,21015.21460801954,1886.6770947126847,-7357.891702732225,0.0,0.0,0.0,0.0,0.0,0.0,-15544.0
t60,15393.480324269693,4710.544236587609,-4534.0245608573005,0.0,0.0,0.0,0.0,0.0,0.0,-15570.0
t61,15712.55404618098,4519.507375631964,-4725.061421812945,0.0,0.0,0.0,0.0,0.0,0.0,-15507.0
t62,17118.151152792063,3805.7088223264236,-5438.859975118487,0.0,0.0,0.0,0.0,0.0,0.0,-15485.0
t63,13405.967674807023,5632.300561318943,-3612.2682361259663,0.0,0.0,0.0,0.0,0.0,0.0,-15426.0
t64,24358.9886343794,262.2900815327552,-8982.278715912154,0.0,0.0,0.0,0.0,0.0,0.0,-15639.0
t65,7615.43120255509,9244.56879744491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16860.0
t66,25133.237474990106,1153.1656612274012,-8091.403136217508,0.0,0.0,0.0,0.0,0.0,0.0,-18195.0
t67,13822.676768905832,6825.946014269539,-2418.622783175371,0.0,0.0,0.0,0.0,0.0,0.0,-18230.0
t68,23029.088949635716,2069.739923904596,-7174.828873540314,0.0,0.0,0.0,0.0,0.0,0.0,-17924.0
t69,14440.018480315868,6072.775158564523,-3171.793638880388,0.0,0.0,0.0,0.0,0.0,0.0,-17341.0
t70,24192.72437731837,684.9222100632707,-8559.64658738164,0.0,0.0,0.0,0.0,0.0,0.0,-16318.000000000002
t71,5707.431202555091,9244.56879744491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14952.0
t72,23000.56879744491,0.0,-9244.56879744491,0.0,0.0,0.0,0.0,0.0,0.0,-13756.0
t73,22256.56879744491,0.0,-9244.56879744491,0.0,0.0,0.0,0.0,0.0,0.0,-13012.0
t74,18040.33085681452,1912.6189703151965,-7331.949827129713,0.0,0.0,0.0,0.0,0.0,0.0,-12621.0
t75,21666.56879744491,0.0,-9244.56879744491,0.0,0.0,0.0,0.0,0.0,0.0,-12422.0
t76,13213.045584536147,4237.761606454382,-5006.807190990527,0.0,0.0,0.0,0.0,0.0,0.0,-12444.0
t77,13553.045584536147,4237.761606454382,-5006.807190990527,0.0,0.0,0.0,0.0,0.0,0.0,-12784.0
t78,14609.045584536145,4237.761606454382,-5006.807190990527,0.0,0.0,0.0,0.0,0.0,0.0,-13840.0
t79,10207.144747476314,7399.212024984297,-1845.3567724606116,0.0,0.0,0.0,0.0,0.0,0.0,-15761.0
t80,19130.15376629261,3460.70751557615,-5783.86128186876,0.0,0.0,0.0,0.0,0.0,0.0,-16807.0
