Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,10048.444345048814
t2,0.0,0.0,0.0,-0.0
t3,0.0,0.0,0.0,8505.003293649317
t4,0.0,0.0,0.0,1306.3685059045351
t5,0.0,0.0,0.0,9811.371799553852
t6,0.0,0.0,0.0,2243.345682955388
t7,0.0,0.0,0.0,6606.235507595877
t8,0.0,0.0,0.0,2913.4855600201663
t9,0.0,0.0,0.0,6977.738389215423
t10,0.0,0.0,0.0,4999.811489558159
t11,0.0,0.0,0.0,6109.462903785172
t12,0.0,0.0,0.0,8881.89841069417
t13,0.0,0.0,0.0,10983.707265967769
t14,0.0,0.0,0.0,12681.805293389478
t15,0.0,0.0,0.0,12349.425129285244
t16,0.0,0.0,0.0,13044.671685464324
t17,0.0,0.0,0.0,4349.329359641382
t18,0.0,0.0,0.0,4823.730923648852
t19,0.0,0.0,0.0,10048.444345048814
t20,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,8505.003293649317
t22,0.0,0.0,0.0,1306.3685059045347
t23,0.0,0.0,0.0,7399.292990251718
t24,0.0,0.0,0.0,10437.278426978151
t25,0.0,0.0,0.0,388.8340819293394
t26,0.0,0.0,0.0,8175.894126704325
t27,0.0,0.0,0.0,15878.439000313081
t28,0.0,0.0,0.0,24383.442293962395
t29,0.0,0.0,0.0,30181.4700585212
t30,0.0,0.0,0.0,30181.4700585212
t31,0.0,0.0,0.0,20133.025713472387
t32,0.0,0.0,0.0,10084.581368423575
t33,0.0,0.0,0.0,7510.01298943124
t34,0.0,0.0,0.0,2148.528299394714
t35,0.0,0.0,0.0,8144.069098750439
t36,0.0,0.0,0.0,16649.072392399754
t37,0.0,0.0,0.0,16094.127478808687
t38,0.0,0.0,0.0,14896.68804513397
t39,0.0,0.0,0.0,23401.691338783286
t40,0.0,0.0,0.0,16612.229603315194
t41,0.0,0.0,0.0,25117.23289696451
t42,0.0,0.0,0.0,30181.4700585212
t43,0.0,0.0,0.0,20133.025713472387
t44,0.0,0.0,0.0,10084.581368423575
t45,0.0,0.0,0.0,3954.816412805325
t46,0.0,0.0,0.0,12459.819706454642
t47,0.0,0.0,0.0,2411.3753614058273
t48,0.0,0.0,0.0,10916.378655055145
t49,0.0,0.0,0.0,867.9343100063227
t50,0.0,0.0,0.0,7770.383693659966
t51,0.0,0.0,0.0,10014.018464492061
t52,0.0,0.0,0.0,15326.28888440242
t53,0.0,0.0,0.0,5277.844539353605
t54,0.0,0.0,0.0,11945.222887707321
t55,0.0,0.0,0.0,12371.004217310088
t56,0.0,0.0,0.0,6571.020426778422
t57,0.0,0.0,0.0,7625.552127995663
t58,0.0,0.0,0.0,2050.7359725137876
t59,0.0,0.0,0.0,6769.260366513647
t60,0.0,0.0,0.0,5820.4061836027895
t61,0.0,0.0,0.0,5254.954674679434
t62,0.0,0.0,0.0,6122.06582752059
t63,0.0,0.0,0.0,3323.286777235889
t64,0.0,0.0,0.0,11301.885281165556
t65,0.0,0.0,0.0,1253.4409361167404
t66,0.0,0.0,0.0,7444.090885320108
t67,0.0,0.0,0.0,2249.717308591952
t68,0.0,0.0,0.0,6600.842563657089
t69,0.0,0.0,0.0,2918.0501477699568
t70,0.0,0.0,0.0,10048.444345048814
t71,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,8505.003293649317
t73,0.0,0.0,0.0,17010.006587298634
t74,0.0,0.0,0.0,21676.466764871886
t75,0.0,0.0,0.0,30181.4700585212
t76,0.0,0.0,0.0,30181.4700585212
t77,0.0,0.0,0.0,30181.4700585212
t78,0.0,0.0,0.0,30181.4700585212
t79,0.0,0.0,0.0,23836.576522897685
t80,0.0,0.0,0.0,25396.09029832983
t81,0.0,0.0,0.0,30181.4700585212
t82,0.0,0.0,0.0,30181.4700585212
t83,0.0,0.0,0.0,30181.4700585212
t84,0.0,0.0,0.0,29768.073427758394
t85,0.0,0.0,0.0,30181.4700585212
t86,0.0,0.0,0.0,30181.4700585212
t87,0.0,0.0,0.0,30181.4700585212
t88,0.0,0.0,0.0,29874.87266774477
t89,0.0,0.0,0.0,20004.626010621087
t90,0.0,0.0,0.0,9956.181665572274
t91,0.0,0.0,0.0,5085.726378296973
t92,0.0,0.0,0.0,2227.764702146337
t93,0.0,0.0,0.0,2227.764702146337
t94,0.0,0.0,0.0,2227.764702146337
t95,0.0,0.0,0.0,2486.300282532986
t96,0.0,0.0,0.0,2837.0435875601825
t97,0.0,0.0,0.0,2837.0435875601825
t98,0.0,0.0,0.0,7014.926559266385
t99,0.0,0.0,0.0,7389.4490955711035
t100,0.0,0.0,0.0,9297.076409097877
t101,0.0,0.0,0.0,11153.941285701174
t102,0.0,0.0,0.0,11153.941285701174
t103,0.0,0.0,0.0,6385.823351216928
t104,0.0,0.0,0.0,1247.8336870727705
t105,0.0,0.0,0.0,0.0
t106,0.0,0.0,0.0,-0.0
t107,0.0,0.0,0.0,1439.565604725768
t108,0.0,0.0,0.0,5365.827803133879
t109,0.0,0.0,0.0,8039.054082748074
t110,0.0,0.0,0.0,13492.565042300646
t111,0.0,0.0,0.0,9937.592355895775
t112,0.0,0.0,0.0,18442.595649545092
t113,0.0,0.0,0.0,24993.07781249379
t114,0.0,0.0,0.0,29295.353117339782
t115,0.0,0.0,0.0,30181.4700585212
t116,0.0,0.0,0.0,29138.86163546846
t117,0.0,0.0,0.0,29138.86163546846
t118,0.0,0.0,0.0,21009.67389719691
t119,0.0,0.0,0.0,21009.67389719691
t120,0.0,0.0,0.0,17881.488152124148
t121,0.0,0.0,0.0,17881.488152124148
t122,0.0,0.0,0.0,17881.488152124148
t123,0.0,0.0,0.0,15854.45249487163
t124,0.0,0.0,0.0,11396.475088613928
t125,0.0,0.0,0.0,9026.778577676276
t126,0.0,0.0,0.0,7432.797062663825
t127,0.0,0.0,0.0,4848.403864393926
t128,0.0,0.0,0.0,0.0
t129,0.0,0.0,0.0,176.09431484270786
t130,0.0,0.0,0.0,7102.019336413238
t131,0.0,0.0,0.0,11661.985867496629
t132,0.0,0.0,0.0,19102.557266476186
t133,0.0,0.0,0.0,25252.59032229731
t134,0.0,0.0,0.0,29883.214564787377
t135,0.0,0.0,0.0,30181.4700585212
t136,0.0,0.0,0.0,27245.220031226218
t137,0.0,0.0,0.0,23184.95821785784
t138,0.0,0.0,0.0,21721.45436356943
t139,0.0,0.0,0.0,18678.119656971303
t140,0.0,0.0,0.0,10872.530824836942
t141,0.0,0.0,0.0,7515.463594403229
t142,0.0,0.0,0.0,5525.695437608826
t143,0.0,0.0,0.0,5525.695437608826
t144,0.0,0.0,0.0,6367.300480611582
t145,0.0,0.0,0.0,6873.4611381380355
t146,0.0,0.0,0.0,10016.242420099336
t147,0.0,0.0,0.0,15190.675472048179
t148,0.0,0.0,0.0,19621.36099465616
t149,0.0,0.0,0.0,20236.740135345826
t150,0.0,0.0,0.0,15487.43847287611
t151,0.0,0.0,0.0,8991.649270673146
t152,0.0,0.0,0.0,1814.8531695143308
t153,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,3379.366445075884
t155,0.0,0.0,0.0,5644.707534537089
t156,0.0,0.0,0.0,12983.679109213743
t157,0.0,0.0,0.0,20960.090977251628
t158,0.0,0.0,0.0,29465.094270900943
t159,0.0,0.0,0.0,30181.4700585212
t160,0.0,0.0,0.0,30181.4700585212
t161,0.0,0.0,0.0,26699.199659595757
t162,0.0,0.0,0.0,30181.4700585212
t163,0.0,0.0,0.0,30145.333035146443
t164,0.0,0.0,0.0,20096.88869009763
t165,0.0,0.0,0.0,10048.444345048814
t166,0.0,0.0,0.0,0.0
t167,0.0,0.0,0.0,8505.003293649317
t168,0.0,0.0,0.0,17010.006587298634
t169,0.0,0.0,0.0,8505.003293649317
t170,0.0,0.0,0.0,10048.444345048814
t171,0.0,0.0,0.0,-0.0
t172,0.0,0.0,0.0,8505.003293649317
t173,0.0,0.0,0.0,11443.32169271452
t174,0.0,0.0,0.0,1394.8773476657045
t175,0.0,0.0,0.0,7324.3791065850655
t176,0.0,0.0,0.0,2305.648817835718
t177,0.0,0.0,0.0,6553.502134233165
t178,0.0,0.0,0.0,8976.029134178256
t179,0.0,0.0,0.0,12288.24297601692
