Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,10219.33825571546
t2,0.0,0.0,0.0,1458.3261768693008
t3,0.0,0.0,0.0,11566.300253376168
t4,0.0,0.0,0.0,21674.274329883032
t5,0.0,0.0,0.0,31389.47492599651
t6,0.0,0.0,0.0,37508.559576937914
t7,0.0,0.0,0.0,26165.25077604504
t8,0.0,0.0,0.0,14483.769801239123
t9,0.0,0.0,0.0,8333.066650581672
t10,0.0,0.0,0.0,10234.674242110743
t11,0.0,0.0,0.0,16800.519880295105
t12,0.0,0.0,0.0,25766.15290482708
t13,0.0,0.0,0.0,33724.618920348265
t14,0.0,0.0,0.0,40943.5809441559
t15,0.0,0.0,0.0,45034.79890002658
t16,0.0,0.0,0.0,45034.79890002658
t17,0.0,0.0,0.0,35826.94025226914
t18,0.0,0.0,0.0,23884.62683484609
t19,0.0,0.0,0.0,11942.313417423045
t20,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,10107.974076506867
t22,0.0,0.0,0.0,1552.5848181514543
t23,0.0,0.0,0.0,11660.558894658321
t24,0.0,0.0,0.0,3682.5821066960953
t25,0.0,0.0,0.0,6991.036581399291
t26,0.0,0.0,0.0,4190.760714010506
t27,0.0,0.0,0.0,6560.914208168375
t28,0.0,0.0,0.0,11085.287143494132
t29,0.0,0.0,0.0,725.3870382534329
t30,0.0,0.0,0.0,10833.3611147603
t31,0.0,0.0,0.0,4999.771841255696
t32,0.0,0.0,0.0,5876.167190068046
t33,0.0,0.0,0.0,5134.386166833273
t34,0.0,0.0,0.0,5762.229624899184
t35,0.0,0.0,0.0,13196.41318307189
t36,0.0,0.0,0.0,23304.387259578758
t37,0.0,0.0,0.0,33412.361336085625
t38,0.0,0.0,0.0,43520.33541259249
t39,0.0,0.0,0.0,45034.79890002658
t40,0.0,0.0,0.0,45034.79890002658
t41,0.0,0.0,0.0,40788.74523885594
t42,0.0,0.0,0.0,45034.79890002658
