BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2272822461837725e8,3.0527929296342295e7,-3.606796939548932e7,0.0,0.0,0.0,0.0,0.0,0.0,-1.1718818451923022e8
t1,20712.703270559283,718.1125367349617,-10268.81580729424,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t2,2739.345953512755,9401.791195258224,-1585.1371487709791,0.0,0.0,0.0,0.0,0.0,0.0,-10556.0
t3,21091.928344029202,0.0,-10986.928344029202,0.0,0.0,0.0,0.0,0.0,0.0,-10105.0
t4,20864.928344029202,0.0,-10986.928344029202,0.0,0.0,0.0,0.0,0.0,0.0,-9878.0
t5,20438.516296843412,195.70602359289512,-10791.222320436307,0.0,0.0,0.0,0.0,0.0,0.0,-9843.0
t6,17028.86522496483,1987.5315595321865,-8999.396784497016,0.0,0.0,0.0,0.0,0.0,0.0,-10017.0
t7,0.0,10688.464172014601,-298.4641720146009,0.0,0.0,0.0,0.0,0.0,0.0,-10390.0
t8,0.0,10856.964172014601,-129.964172014601,0.0,0.0,0.0,0.0,0.0,0.0,-10727.0
t9,6082.607017132349,8101.160663448427,-2885.767680580776,0.0,0.0,0.0,0.0,0.0,0.0,-11298.0
t10,14668.006803540065,4088.9607702445687,-6897.967573784634,0.0,0.0,0.0,0.0,0.0,0.0,-11859.0
t11,19653.077647260674,1764.9253483842645,-9222.002995644938,0.0,0.0,0.0,0.0,0.0,0.0,-12196.0
t12,22169.546879756126,569.1907321365379,-10417.737611892666,0.0,0.0,0.0,0.0,0.0,0.0,-12321.0
t13,21225.870917570333,1071.0287132294347,-9915.899630799768,0.0,0.0,0.0,0.0,0.0,0.0,-12381.0
t14,20377.930197925125,1439.4990730520387,-9547.429270977163,0.0,0.0,0.0,0.0,0.0,0.0,-12270.0
t15,17140.027530570245,2997.950406729479,-7988.977937299724,0.0,0.0,0.0,0.0,0.0,0.0,-12149.0
t16,13132.990572813518,5036.468885607841,-5950.459458421362,0.0,0.0,0.0,0.0,0.0,0.0,-12219.0
t17,5148.048246192154,9624.440048918525,-1362.488295110678,0.0,0.0,0.0,0.0,0.0,0.0,-13410.0
t18,3552.0716559707976,10986.928344029202,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14539.0
t19,3467.0716559707985,10986.928344029202,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14454.0
t20,3025.071655970798,10986.928344029202,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14012.0
t21,24480.928344029202,0.0,-10986.928344029202,0.0,0.0,0.0,0.0,0.0,0.0,-13494.0
t22,5160.256043256569,9299.336150386316,-1687.5921936428851,0.0,0.0,0.0,0.0,0.0,0.0,-12772.0
t23,22863.928344029206,0.0,-10986.928344029202,0.0,0.0,0.0,0.0,0.0,0.0,-11877.0
t24,3837.6670839430158,9011.630630043093,-1975.2977139861086,0.0,0.0,0.0,0.0,0.0,0.0,-10874.0
t25,14235.977267708387,3387.9755381604077,-7598.952805868795,0.0,0.0,0.0,0.0,0.0,0.0,-10025.0
t26,7634.421034254505,6431.753654887349,-4555.174689141854,0.0,0.0,0.0,0.0,0.0,0.0,-9511.0
t27,12539.928630249871,3855.4998568896654,-7131.4284871395375,0.0,0.0,0.0,0.0,0.0,0.0,-9264.0
