Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,-104.33989213293654
t2,0.0,0.0,0.0,-104.33989213293654
t3,0.0,0.0,0.0,-104.33989213293654
t4,0.0,0.0,0.0,-104.33989213293654
t5,0.0,0.0,0.0,-104.33989213293654
t6,0.0,0.0,0.0,-104.33989213293654
t7,0.0,0.0,0.0,-104.33989213293654
t8,0.0,0.0,0.0,-104.33989213293654
t9,0.0,0.0,0.0,-104.33989213293654
t10,0.0,0.0,0.0,13.427183267989323
t11,0.0,0.0,0.0,13.427183267989323
t12,0.0,0.0,0.0,13.427183267989319
t13,0.0,0.0,0.0,13.427183267989319
t14,0.0,0.0,0.0,13.427183267989319
t15,0.0,0.0,0.0,13.427183267989319
t16,0.0,0.0,0.0,13.427183267989323
t17,0.0,0.0,0.0,13.427183267989323
t18,0.0,0.0,0.0,13.427183267989323
t19,0.0,0.0,0.0,13.427183267989323
t20,0.0,0.0,0.0,13.427183267989323
t21,0.0,0.0,0.0,13.427183267989323
t22,0.0,0.0,0.0,13.427183267989323
t23,0.0,0.0,0.0,13.427183267989323
t24,0.0,0.0,0.0,13.427183267989323
t25,0.0,0.0,0.0,13.427183267989323
t26,0.0,0.0,0.0,13.427183267989323
t27,0.0,0.0,0.0,13.427183267989323
t28,0.0,0.0,0.0,13.427183267989323
t29,0.0,0.0,0.0,13.427183267989323
t30,0.0,0.0,0.0,13.427183267989323
t31,0.0,0.0,0.0,13.427183267989323
t32,0.0,0.0,0.0,13.427183267989323
t33,0.0,0.0,0.0,13.427183267989323
t34,0.0,0.0,0.0,13.427183267989323
t35,0.0,0.0,0.0,13.427183267989323
t36,0.0,0.0,0.0,13.427183267989323
t37,0.0,0.0,0.0,13.427183267989323
t38,0.0,0.0,0.0,13.427183267989323
t39,0.0,0.0,0.0,13.427183267989323
t40,0.0,0.0,0.0,13.427183267989323
t41,0.0,0.0,0.0,-108.09496953307999
t42,0.0,0.0,0.0,-108.09496953307999
t43,0.0,0.0,0.0,-108.09496953307999
t44,0.0,0.0,0.0,-112.862274476385
t45,0.0,0.0,0.0,-112.862274476385
t46,0.0,0.0,0.0,-112.862274476385
t47,0.0,0.0,0.0,-112.862274476385
t48,0.0,0.0,0.0,-112.862274476385
t49,0.0,0.0,0.0,-112.862274476385
t50,0.0,0.0,0.0,-112.862274476385
t51,0.0,0.0,0.0,-112.862274476385
t52,0.0,0.0,0.0,-112.862274476385
t53,0.0,0.0,0.0,-114.74097877266257
t54,0.0,0.0,0.0,-114.74097877266257
t55,0.0,0.0,0.0,-114.74097877266257
t56,0.0,0.0,0.0,-114.74097877266257
t57,0.0,0.0,0.0,-114.74097877266257
t58,0.0,0.0,0.0,-114.74097877266257
t59,0.0,0.0,0.0,-114.74097877266257
t60,0.0,0.0,0.0,-114.74097877266257
t61,0.0,0.0,0.0,-114.74097877266257
t62,0.0,0.0,0.0,-114.74097877266257
t63,0.0,0.0,0.0,-114.74097877266257
t64,0.0,0.0,0.0,-114.74097877266257
t65,0.0,0.0,0.0,-114.74097877266257
t66,0.0,0.0,0.0,-114.74097877266257
t67,0.0,0.0,0.0,-114.74097877266257
t68,0.0,0.0,0.0,-111.71176442257695
t69,0.0,0.0,0.0,-111.71176442257695
t70,0.0,0.0,0.0,-111.71176442257695
t71,0.0,0.0,0.0,13.427183267989323
t72,0.0,0.0,0.0,13.427183267989323
t73,0.0,0.0,0.0,13.427183267989323
t74,0.0,0.0,0.0,13.427183267989323
t75,0.0,0.0,0.0,13.427183267989323
t76,0.0,0.0,0.0,13.427183267989323
t77,0.0,0.0,0.0,13.427183267989323
t78,0.0,0.0,0.0,13.427183267989323
t79,0.0,0.0,0.0,13.427183267989323
t80,0.0,0.0,0.0,13.427183267989323
t81,0.0,0.0,0.0,13.427183267989323
t82,0.0,0.0,0.0,13.427183267989323
t83,0.0,0.0,0.0,13.427183267989323
t84,0.0,0.0,0.0,13.427183267989323
t85,0.0,0.0,0.0,13.427183267989323
t86,0.0,0.0,0.0,-104.34755337278992
t87,0.0,0.0,0.0,-104.34755337278992
t88,0.0,0.0,0.0,-117.05062886152317
t89,0.0,0.0,0.0,-117.05062886152317
t90,0.0,0.0,0.0,-117.05062886152317
t91,0.0,0.0,0.0,-117.05062886152317
