BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
t212,16325.0,6000.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22325.0
t213,19020.515068470686,2900.4849315293127,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21921.0
t214,21122.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21122.0
t215,18817.921859427515,493.0781405724874,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19311.0
t216,23388.406373092505,0.0,-5874.4063730925045,0.0,0.0,0.0,0.0,0.0,0.0,-17514.0
t217,22140.473340662986,54.76332966850794,-5945.236670331492,0.0,0.0,0.0,0.0,0.0,0.0,-16250.0
t218,21465.0,0.0,-6000.0,0.0,0.0,0.0,0.0,0.0,0.0,-15465.0
t219,20968.0,0.0,-6000.0,0.0,0.0,0.0,0.0,0.0,0.0,-14968.0
t220,16237.115014474388,2215.9424927628065,-3784.0575072371935,0.0,0.0,0.0,0.0,0.0,0.0,-14669.0
t221,18446.356450830644,1103.3217745846775,-4896.678225415322,0.0,0.0,0.0,0.0,0.0,0.0,-14653.0
t222,19814.45961314463,675.7701934276854,-5324.229806572314,0.0,0.0,0.0,0.0,0.0,0.0,-15166.0
t223,15010.469177407556,1498.5308225924448,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16509.0
t224,16823.29484744658,1658.70515255342,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18482.0
t225,19867.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19867.0
t226,16787.579469035834,4194.420530964164,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20982.0
t227,22131.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22131.0
t228,20368.781811359648,2638.218188640355,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23007.0
t229,23558.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23558.0
t230,23575.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23575.0
t231,25993.013170717666,0.0,-2971.013170717669,0.0,0.0,0.0,0.0,0.0,0.0,-23022.0
t232,21947.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21947.0
