Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,3.1851650705399897e7,3.1851650705399897e7
t1,0.0,0.0,0.0,-0.0,0.0
t2,0.0,0.0,0.0,8370.181061360852,8370.181061360852
t3,0.0,0.0,0.0,9573.031659871582,9573.031659871582
t4,0.0,0.0,0.0,9573.031659871582,9573.031659871582
t5,0.0,0.0,0.0,9573.031659871582,9573.031659871582
t6,0.0,0.0,0.0,-0.0,0.0
t7,0.0,0.0,0.0,3353.2196495604653,3353.2196495604653
t8,0.0,0.0,0.0,-0.0,0.0
t9,0.0,0.0,0.0,2006.6774283589189,2006.6774283589189
t10,0.0,0.0,0.0,5775.904676048899,5775.904676048899
t11,0.0,0.0,0.0,7958.8592069656615,7958.8592069656615
t12,0.0,0.0,0.0,9083.376034643808,9083.376034643808
t13,0.0,0.0,0.0,8608.244724264503,8608.244724264503
t14,0.0,0.0,0.0,8263.771662764259,8263.771662764259
t15,0.0,0.0,0.0,6796.955173890338,6796.955173890338
t16,0.0,0.0,0.0,5184.700855649687,5184.700855649687
t17,0.0,0.0,0.0,-0.0,0.0
t18,0.0,0.0,0.0,-0.0,0.0
t19,0.0,0.0,0.0,-0.0,0.0
t20,0.0,0.0,0.0,7573.81100993306,7573.81100993306
t21,0.0,0.0,0.0,9573.031659871582,9573.031659871582
t22,0.0,0.0,0.0,9573.031659871582,9573.031659871582
t23,0.0,0.0,0.0,9573.031659871582,9573.031659871582
t24,0.0,0.0,0.0,-0.0,0.0
t25,0.0,0.0,0.0,-0.0,0.0
t26,0.0,0.0,0.0,8933.894733655461,8933.894733655461
t27,0.0,0.0,0.0,3028.247080499496,3028.247080499496
t28,0.0,0.0,0.0,9573.031659871582,9573.031659871582
t29,0.0,0.0,0.0,9573.031659871582,9573.031659871582
t30,0.0,0.0,0.0,-0.0,0.0
t31,0.0,0.0,0.0,-0.0,0.0
t32,0.0,0.0,0.0,-0.0,0.0
t33,0.0,0.0,0.0,6688.053092853511,6688.053092853511
t34,0.0,0.0,0.0,3849.5477823867477,3849.5477823867477
t35,0.0,0.0,0.0,9573.031659871582,9573.031659871582
t36,0.0,0.0,0.0,7044.756514300247,7044.756514300247
