BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2243850663901012e8,2.6959237157050505e7,-3.1851650705399897e7,0.0,0.0,0.0,0.0,0.0,0.0,-1.1754609309065892e8
t1,1588.9683401284192,9573.031659871582,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t2,17723.33046285012,1202.8505985107288,-8370.181061360852,0.0,0.0,0.0,0.0,0.0,0.0,-10556.0
t3,19678.031659871584,0.0,-9573.031659871582,0.0,0.0,0.0,0.0,0.0,0.0,-10105.0
t4,19451.031659871584,0.0,-9573.031659871582,0.0,0.0,0.0,0.0,0.0,0.0,-9878.0
t5,19416.03165987158,0.0,-9573.031659871582,0.0,0.0,0.0,0.0,0.0,0.0,-9843.0
t6,443.9683401284178,9573.031659871582,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10017.0
t7,7523.407639249349,6219.812010311117,-3353.2196495604653,0.0,0.0,0.0,0.0,0.0,0.0,-10390.0
t8,1153.9683401284187,9573.031659871582,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10727.0
t9,5738.323196846256,7566.354231512662,-2006.6774283589189,0.0,0.0,0.0,0.0,0.0,0.0,-11298.0
t10,13837.777692226216,3797.1269838226826,-5775.904676048899,0.0,0.0,0.0,0.0,0.0,0.0,-11859.0
t11,18540.68675405974,1614.1724529059197,-7958.8592069656615,0.0,0.0,0.0,0.0,0.0,0.0,-12196.0
t12,20914.720409416033,489.6556252277726,-9083.376034643808,0.0,0.0,0.0,0.0,0.0,0.0,-12321.0
t13,20024.457788657426,964.7869356070781,-8608.244724264503,0.0,0.0,0.0,0.0,0.0,0.0,-12381.0
t14,19224.511665656933,1309.2599971073237,-8263.771662764259,0.0,0.0,0.0,0.0,0.0,0.0,-12270.0
t15,16169.878687909093,2776.0764859812434,-6796.955173890338,0.0,0.0,0.0,0.0,0.0,0.0,-12149.0
t16,13015.370051427792,4388.330804221895,-5184.700855649687,0.0,0.0,0.0,0.0,0.0,0.0,-12219.0
t17,3836.9683401284183,9573.031659871582,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13410.0
t18,4965.968340128418,9573.031659871582,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14539.0
t19,4880.968340128419,9573.031659871582,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14454.0
t20,19586.590359994538,1999.220649938522,-7573.81100993306,0.0,0.0,0.0,0.0,0.0,0.0,-14012.0
t21,23067.03165987158,0.0,-9573.031659871582,0.0,0.0,0.0,0.0,0.0,0.0,-13494.0
t22,22345.03165987158,0.0,-9573.031659871582,0.0,0.0,0.0,0.0,0.0,0.0,-12772.0
t23,21450.031659871584,0.0,-9573.031659871582,0.0,0.0,0.0,0.0,0.0,0.0,-11877.0
t24,1300.968340128419,9573.031659871582,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10874.0
t25,451.9683401284187,9573.031659871582,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10025.0
