Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,0.0,363135.37906313513,3.953994657499609e7,0.0,3.990308195405923e7
t1,0.0,0.0,23032.244024002302,0.0,23032.244024002302
t2,0.0,0.0,6243.691562383471,0.0,6243.691562383471
t3,0.0,0.0,24484.722822288197,0.0,24484.722822288197
t4,0.0,0.0,7424.803727946671,0.0,7424.803727946671
t5,0.0,0.0,17910.924853174714,0.0,17910.924853174714
t6,0.0,0.0,-3.552713678800501e-12,0.0,-3.552713678800501e-12
t7,0.0,0.0,4413.5307222440115,0.0,4413.5307222440115
t8,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,12216.445755503797,0.0,12216.445755503797
t10,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0
t13,0.0,0.0,128.42941615597573,0.0,128.42941615597573
t14,0.0,0.0,222.49458948042655,0.0,222.49458948042655
t15,0.0,0.0,2909.6710899156838,0.0,2909.6710899156838
t16,0.0,0.0,2882.968026123624,0.0,2882.968026123624
t17,0.0,0.0,-8.881784197001252e-13,0.0,-8.881784197001252e-13
t18,0.0,0.0,839.3741974650819,0.0,839.3741974650819
t19,0.0,0.0,4316.554099239781,0.0,4316.554099239781
t20,0.0,0.0,11920.641304475566,0.0,11920.641304475566
t21,0.0,0.0,13303.971296532829,0.0,13303.971296532829
t22,0.0,0.0,22561.562040821507,0.0,22561.562040821507
t23,0.0,0.0,21157.736628984934,0.0,21157.736628984934
t24,0.0,0.0,13201.09810030632,0.0,13201.09810030632
t25,0.0,0.0,13717.1405499362,0.0,13717.1405499362
t26,0.0,0.0,666.7794392125153,0.0,666.7794392125153
t27,0.0,0.0,6967.205743482051,0.0,6967.205743482051
t28,0.0,0.0,25711.142318563718,0.0,25711.142318563718
t29,0.0,0.0,6811.551830468151,0.0,6811.551830468151
t30,0.0,0.0,5348.067696877454,0.0,5348.067696877454
t31,0.0,0.0,14574.910931260176,0.0,14574.910931260176
t32,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t33,0.0,0.0,16327.020750590467,0.0,16327.020750590467
t34,0.0,0.0,10294.569597433914,0.0,10294.569597433914
t35,0.0,0.0,20309.386510905293,0.0,20309.386510905293
t36,0.0,0.0,23272.878219092076,0.0,23272.878219092076
t37,0.0,0.0,23622.932659141905,0.0,23622.932659141905
t38,0.0,0.0,28437.23987503082,0.0,28437.23987503082
t39,0.0,0.0,28427.529828079252,0.0,28427.529828079252
t40,0.0,0.0,27453.105286921218,0.0,27453.105286921218
t41,0.0,0.0,10142.98458424474,0.0,10142.98458424474
t42,0.0,0.0,5920.651863446192,0.0,5920.651863446192
t43,0.0,0.0,3982.556645379869,0.0,3982.556645379869
t44,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t45,0.0,0.0,7038.066209763233,0.0,7038.066209763233
t46,0.0,0.0,19491.840881683318,0.0,19491.840881683318
t47,0.0,0.0,2350.2140948970264,0.0,2350.2140948970264
t48,0.0,0.0,10595.786514890953,0.0,10595.786514890953
t49,0.0,0.0,21664.520263009224,0.0,21664.520263009224
t50,0.0,0.0,16844.137017116424,0.0,16844.137017116424
t51,0.0,0.0,12024.54985936883,0.0,12024.54985936883
t52,0.0,0.0,0.0,0.0,0.0
t53,0.0,0.0,2173.054086861786,0.0,2173.054086861786
t54,0.0,0.0,16650.408640960908,0.0,16650.408640960908
t55,0.0,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,0.0,0.0
t58,0.0,0.0,24589.717691717666,0.0,24589.717691717666
t59,0.0,0.0,27486.26821966933,0.0,27486.26821966933
t60,0.0,0.0,28169.520232446317,0.0,28169.520232446317
t61,0.0,0.0,28794.427559971162,0.0,28794.427559971162
t62,0.0,0.0,22949.60473288793,0.0,22949.60473288793
t63,0.0,0.0,28631.440102203,0.0,28631.440102203
t64,0.0,0.0,15695.682023263902,0.0,15695.682023263902
t65,0.0,0.0,11922.800896096565,0.0,11922.800896096565
t66,0.0,0.0,-3.552713678800501e-12,0.0,-3.552713678800501e-12
t67,0.0,0.0,9746.495294277733,0.0,9746.495294277733
t68,0.0,0.0,5240.803916544124,0.0,5240.803916544124
t69,0.0,0.0,9815.374832956828,0.0,9815.374832956828
t70,0.0,0.0,19908.684284098756,0.0,19908.684284098756
t71,0.0,0.0,11418.687894903136,0.0,11418.687894903136
t72,0.0,0.0,5992.2930679198,0.0,5992.2930679198
t73,0.0,0.0,22940.508583997525,0.0,22940.508583997525
t74,0.0,0.0,7504.845579976745,0.0,7504.845579976745
t75,0.0,0.0,13203.428459458515,0.0,13203.428459458515
t76,0.0,0.0,20637.768775262033,0.0,20637.768775262033
t77,0.0,0.0,4684.694041590906,0.0,4684.694041590906
t78,0.0,0.0,8134.303863913359,0.0,8134.303863913359
t79,0.0,0.0,5160.354984338464,0.0,5160.354984338464
t80,0.0,0.0,11549.090782981797,0.0,11549.090782981797
t81,0.0,0.0,15219.43949599182,0.0,15219.43949599182
t82,0.0,0.0,5580.789485722027,0.0,5580.789485722027
t83,0.0,0.0,16662.273512263444,0.0,16662.273512263444
t84,0.0,0.0,2492.492108109251,0.0,2492.492108109251
t85,0.0,0.0,1179.512178217965,0.0,1179.512178217965
t86,0.0,0.0,647.2732705903763,0.0,647.2732705903763
t87,0.0,0.0,0.0,0.0,0.0
t88,0.0,0.0,0.0,0.0,0.0
t89,0.0,0.0,0.0,0.0,0.0
t90,0.0,0.0,0.0,0.0,0.0
t91,0.0,0.0,8.881784197001252e-13,0.0,8.881784197001252e-13
t92,0.0,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,0.0,0.0
t98,0.0,0.0,-3.552713678800501e-12,0.0,-3.552713678800501e-12
t99,0.0,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,0.0,0.0
t102,0.0,0.0,0.0,0.0,0.0
t103,0.0,0.0,0.0,0.0,0.0
t104,0.0,0.0,8.881784197001252e-13,0.0,8.881784197001252e-13
t105,0.0,0.0,0.0,0.0,0.0
t106,0.0,0.0,8.881784197001252e-13,0.0,8.881784197001252e-13
t107,0.0,0.0,8.881784197001252e-13,0.0,8.881784197001252e-13
t108,0.0,0.0,8.881784197001252e-13,0.0,8.881784197001252e-13
t109,0.0,0.0,0.0,0.0,0.0
t110,0.0,0.0,861.2086844389814,0.0,861.2086844389814
t111,0.0,0.0,0.0,0.0,0.0
t112,0.0,0.0,23338.308409777834,0.0,23338.308409777834
t113,0.0,0.0,7348.874266698399,0.0,7348.874266698399
t114,0.0,0.0,-3.552713678800501e-12,0.0,-3.552713678800501e-12
t115,0.0,0.0,0.0,0.0,0.0
t116,0.0,0.0,1.7763568394002505e-12,0.0,1.7763568394002505e-12
t117,0.0,0.0,0.0,0.0,0.0
t118,0.0,0.0,0.0,0.0,0.0
t119,0.0,0.0,0.0,0.0,0.0
t120,0.0,0.0,0.0,0.0,0.0
t121,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t122,0.0,0.0,0.0,0.0,0.0
t123,0.0,0.0,8.881784197001252e-13,0.0,8.881784197001252e-13
t124,0.0,0.0,-4.440892098500626e-13,0.0,-4.440892098500626e-13
t125,0.0,0.0,0.0,0.0,0.0
t126,0.0,0.0,0.0,0.0,0.0
t127,0.0,0.0,0.0,0.0,0.0
t128,0.0,0.0,0.0,0.0,0.0
t129,0.0,0.0,0.0,0.0,0.0
t130,0.0,0.0,132.693307669177,0.0,132.693307669177
t131,0.0,0.0,8.881784197001252e-13,0.0,8.881784197001252e-13
t132,0.0,0.0,2305.4408013099314,0.0,2305.4408013099314
t133,0.0,0.0,717.5905350201566,0.0,717.5905350201566
t134,0.0,0.0,3356.3047325807156,0.0,3356.3047325807156
t135,0.0,0.0,0.0,0.0,0.0
t136,0.0,0.0,0.0,0.0,0.0
t137,0.0,0.0,0.0,0.0,0.0
t138,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t139,0.0,0.0,0.0,0.0,0.0
t140,0.0,0.0,-8.881784197001252e-13,0.0,-8.881784197001252e-13
t141,0.0,0.0,0.0,0.0,0.0
t142,0.0,0.0,0.0,0.0,0.0
t143,0.0,0.0,0.0,0.0,0.0
t144,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t145,0.0,0.0,0.0,0.0,0.0
t146,0.0,0.0,0.0,0.0,0.0
t147,0.0,0.0,0.0,0.0,0.0
t148,0.0,0.0,0.0,0.0,0.0
t149,0.0,0.0,1.7763568394002505e-12,0.0,1.7763568394002505e-12
t150,0.0,0.0,-4.440892098500626e-13,0.0,-4.440892098500626e-13
t151,0.0,0.0,0.0,0.0,0.0
t152,0.0,0.0,-4.440892098500626e-13,0.0,-4.440892098500626e-13
t153,0.0,0.0,8.881784197001252e-13,0.0,8.881784197001252e-13
t154,0.0,0.0,-8.881784197001252e-13,0.0,-8.881784197001252e-13
t155,0.0,0.0,9572.932405985492,0.0,9572.932405985492
t156,0.0,0.0,3543.8649457632687,0.0,3543.8649457632687
t157,0.0,0.0,4197.790760626347,0.0,4197.790760626347
t158,0.0,0.0,5483.231127802608,0.0,5483.231127802608
t159,0.0,0.0,10299.914967915485,0.0,10299.914967915485
t160,0.0,0.0,11702.514038006037,0.0,11702.514038006037
t161,0.0,0.0,6503.724850607423,0.0,6503.724850607423
t162,0.0,0.0,-3.552713678800501e-12,0.0,-3.552713678800501e-12
t163,0.0,0.0,16569.64350910281,0.0,16569.64350910281
t164,0.0,0.0,20046.256959478163,0.0,20046.256959478163
t165,0.0,0.0,22108.79252430744,0.0,22108.79252430744
t166,0.0,0.0,3788.7816567068135,0.0,3788.7816567068135
t167,0.0,0.0,5568.93547218759,0.0,5568.93547218759
t168,0.0,0.0,21105.86115493949,0.0,21105.86115493949
t169,0.0,0.0,25951.832123650765,0.0,25951.832123650765
t170,0.0,0.0,9246.842998287138,0.0,9246.842998287138
t171,0.0,0.0,9362.842998287138,0.0,9362.842998287138
t172,0.0,0.0,21754.421846720903,0.0,21754.421846720903
t173,0.0,0.0,26254.126231503447,0.0,26254.126231503447
t174,0.0,0.0,8794.081149943122,0.0,8794.081149943122
t175,0.0,0.0,7749.0645921032665,0.0,7749.0645921032665
t176,0.0,0.0,25350.37438197402,0.0,25350.37438197402
t177,0.0,0.0,28838.34385820113,0.0,28838.34385820113
t178,0.0,0.0,28851.984614895293,0.0,28851.984614895293
t179,0.0,0.0,28800.40698952268,0.0,28800.40698952268
t180,0.0,3442.7023662460138,28850.211602736737,0.0,32292.91396898275
t181,0.0,0.0,28851.984614895293,0.0,28851.984614895293
t182,0.0,0.0,28806.807773457505,0.0,28806.807773457505
t183,0.0,0.0,28851.984614895293,0.0,28851.984614895293
t184,0.0,0.0,28851.984614895293,0.0,28851.984614895293
t185,0.0,0.0,28851.984614895293,0.0,28851.984614895293
t186,0.0,0.0,22476.03223801216,0.0,22476.03223801216
t187,0.0,0.0,4069.8611977958626,0.0,4069.8611977958626
t188,0.0,0.0,2270.465521743507,0.0,2270.465521743507
t189,0.0,0.0,11669.009783395759,0.0,11669.009783395759
t190,0.0,0.0,2434.240720215584,0.0,2434.240720215584
t191,0.0,0.0,25.10615195475907,0.0,25.10615195475907
t192,0.0,0.0,7717.280069125596,0.0,7717.280069125596
t193,0.0,0.0,8499.762651865134,0.0,8499.762651865134
t194,0.0,0.0,0.0,0.0,0.0
t195,0.0,0.0,12166.764423007065,0.0,12166.764423007065
t196,0.0,0.0,2597.3374998386125,0.0,2597.3374998386125
t197,0.0,0.0,16725.29635340038,0.0,16725.29635340038
t198,0.0,0.0,13216.897704393472,0.0,13216.897704393472
t199,0.0,0.0,3097.758033618284,0.0,3097.758033618284
t200,0.0,0.0,14083.779359096827,0.0,14083.779359096827
t201,0.0,0.0,14676.776415390872,0.0,14676.776415390872
t202,0.0,0.0,24274.14489105004,0.0,24274.14489105004
t203,0.0,0.0,26522.455469219265,0.0,26522.455469219265
t204,0.0,0.0,28500.282817457646,0.0,28500.282817457646
t205,0.0,0.0,27595.794727522272,0.0,27595.794727522272
t206,0.0,0.0,28798.150735473806,0.0,28798.150735473806
t207,0.0,0.0,25806.819588015722,0.0,25806.819588015722
t208,0.0,0.0,20840.656203968658,0.0,20840.656203968658
t209,0.0,0.0,22448.04461892704,0.0,22448.04461892704
t210,0.0,0.0,10191.067449542377,0.0,10191.067449542377
t211,0.0,0.0,17962.802374704283,0.0,17962.802374704283
t212,0.0,0.0,3.552713678800501e-12,0.0,3.552713678800501e-12
t213,0.0,0.0,6353.955725524692,0.0,6353.955725524692
t214,0.0,0.0,0.0,0.0,0.0
t215,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t216,0.0,0.0,1732.1493871815737,0.0,1732.1493871815737
t217,0.0,0.0,19415.04912882133,0.0,19415.04912882133
t218,0.0,0.0,5881.056821891104,0.0,5881.056821891104
t219,0.0,0.0,21279.84408088558,0.0,21279.84408088558
t220,0.0,0.0,3567.7486791184806,0.0,3567.7486791184806
t221,0.0,0.0,3156.6442641552508,0.0,3156.6442641552508
t222,0.0,0.0,3014.9214446229707,0.0,3014.9214446229707
t223,0.0,0.0,1.7763568394002505e-12,0.0,1.7763568394002505e-12
t224,0.0,0.0,0.0,0.0,0.0
t225,0.0,0.0,0.0,0.0,0.0
t226,0.0,0.0,0.0,0.0,0.0
t227,0.0,0.0,5.551115123125783e-14,0.0,5.551115123125783e-14
t228,0.0,0.0,0.0,0.0,0.0
t229,0.0,0.0,-2.7755575615628914e-14,0.0,-2.7755575615628914e-14
t230,0.0,0.0,0.0,0.0,0.0
t231,0.0,0.0,0.0,0.0,0.0
t232,0.0,0.0,-8.881784197001252e-13,0.0,-8.881784197001252e-13
t233,0.0,0.0,0.0,0.0,0.0
t234,0.0,0.0,-8.881784197001252e-13,0.0,-8.881784197001252e-13
t235,0.0,0.0,0.0,0.0,0.0
t236,0.0,0.0,4.440892098500626e-13,0.0,4.440892098500626e-13
t237,0.0,0.0,0.0,0.0,0.0
t238,0.0,0.0,0.0,0.0,0.0
t239,0.0,0.0,0.0,0.0,0.0
t240,0.0,0.0,0.0,0.0,0.0
t241,0.0,0.0,4.440892098500626e-13,0.0,4.440892098500626e-13
t242,0.0,0.0,0.0,0.0,0.0
t243,0.0,0.0,-8.881784197001252e-13,0.0,-8.881784197001252e-13
t244,0.0,0.0,0.0,0.0,0.0
t245,0.0,0.0,0.0,0.0,0.0
t246,0.0,0.0,2.220446049250313e-13,0.0,2.220446049250313e-13
t247,0.0,0.0,5.551115123125783e-14,0.0,5.551115123125783e-14
t248,0.0,0.0,0.0,0.0,0.0
t249,0.0,0.0,-5.551115123125783e-14,0.0,-5.551115123125783e-14
t250,0.0,0.0,0.0,0.0,0.0
t251,0.0,0.0,5.551115123125783e-14,0.0,5.551115123125783e-14
t252,0.0,0.0,5.551115123125783e-14,0.0,5.551115123125783e-14
t253,0.0,0.0,0.0,0.0,0.0
t254,0.0,0.0,0.0,0.0,0.0
t255,0.0,0.0,0.0,0.0,0.0
t256,0.0,0.0,0.0,0.0,0.0
t257,0.0,0.0,5.551115123125783e-14,0.0,5.551115123125783e-14
t258,0.0,0.0,1.1102230246251565e-13,0.0,1.1102230246251565e-13
t259,0.0,0.0,4.440892098500626e-13,0.0,4.440892098500626e-13
t260,0.0,0.0,-8.881784197001252e-13,0.0,-8.881784197001252e-13
t261,0.0,0.0,0.0,0.0,0.0
t262,0.0,0.0,-8.881784197001252e-13,0.0,-8.881784197001252e-13
t263,0.0,0.0,0.0,0.0,0.0
t264,0.0,0.0,0.0,0.0,0.0
t265,0.0,0.0,-8.881784197001252e-13,0.0,-8.881784197001252e-13
t266,0.0,0.0,-8.881784197001252e-13,0.0,-8.881784197001252e-13
t267,0.0,0.0,0.0,0.0,0.0
t268,0.0,0.0,8.881784197001252e-13,0.0,8.881784197001252e-13
t269,0.0,0.0,1.7763568394002505e-12,0.0,1.7763568394002505e-12
t270,0.0,0.0,0.0,0.0,0.0
t271,0.0,0.0,0.0,0.0,0.0
t272,0.0,0.0,2.220446049250313e-13,0.0,2.220446049250313e-13
t273,0.0,0.0,-5.551115123125783e-14,0.0,-5.551115123125783e-14
t274,0.0,0.0,0.0,0.0,0.0
