Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,33487.45033060027
t2,0.0,0.0,0.0,25992.702392640036
t3,0.0,0.0,0.0,35149.10345310416
t4,0.0,0.0,0.0,35149.10345310416
t5,0.0,0.0,0.0,35149.10345310416
t6,0.0,0.0,0.0,24331.049270136155
t7,0.0,0.0,0.0,16803.416208798746
t8,0.0,0.0,0.0,5985.362025830738
t9,0.0,0.0,0.0,4090.390641800984
t10,0.0,0.0,0.0,5694.294421243769
t11,0.0,0.0,0.0,11831.914006958541
t12,0.0,0.0,0.0,20303.43320884115
t13,0.0,0.0,0.0,27792.493315530388
t14,0.0,0.0,0.0,34564.250744371006
t15,0.0,0.0,0.0,35149.10345310416
t16,0.0,0.0,0.0,35149.10345310416
t17,0.0,0.0,0.0,26554.148374668537
t18,0.0,0.0,0.0,15736.09419170053
t19,0.0,0.0,0.0,21636.108365936016
t20,0.0,0.0,0.0,10818.054182968008
t21,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,9156.401060464123
t23,0.0,0.0,0.0,2309.7275700341947
t24,0.0,0.0,0.0,7201.44764518718
t25,0.0,0.0,0.0,3061.0957735776933
t26,0.0,0.0,0.0,6565.489597707963
t27,0.0,0.0,0.0,12341.277060530781
t28,0.0,0.0,0.0,21497.678120994904
t29,0.0,0.0,0.0,30654.07918145903
t30,0.0,0.0,0.0,19943.690780136953
t31,0.0,0.0,0.0,9125.636597168945
t32,0.0,0.0,0.0,1432.4622446203264
t33,0.0,0.0,0.0,7943.965016617478
t34,0.0,0.0,0.0,17100.366077081602
t35,0.0,0.0,0.0,19287.68900325002
t36,0.0,0.0,0.0,25852.90765008784
t37,0.0,0.0,0.0,30365.347366295577
t38,0.0,0.0,0.0,33966.98856995687
t39,0.0,0.0,0.0,35149.10345310416
t40,0.0,0.0,0.0,35149.10345310416
t41,0.0,0.0,0.0,35149.10345310416
t42,0.0,0.0,0.0,35149.10345310416
t43,0.0,0.0,0.0,35149.10345310416
t44,0.0,0.0,0.0,30603.21106313526
t45,0.0,0.0,0.0,35149.10345310416
t46,0.0,0.0,0.0,35149.10345310416
t47,0.0,0.0,0.0,35149.10345310416
t48,0.0,0.0,0.0,35149.10345310416
t49,0.0,0.0,0.0,35149.10345310416
t50,0.0,0.0,0.0,24331.049270136155
t51,0.0,0.0,0.0,13512.995087168149
t52,0.0,0.0,0.0,3402.357328029108
t53,0.0,0.0,0.0,7174.076114175309
t54,0.0,0.0,0.0,11732.727112581002
t55,0.0,0.0,0.0,10980.24562708284
t56,0.0,0.0,0.0,4055.7405365212194
t57,0.0,0.0,0.0,5723.622270352562
t58,0.0,0.0,0.0,4311.927170837714
t59,0.0,0.0,0.0,7220.219530400698
t60,0.0,0.0,0.0,14755.239346055536
t61,0.0,0.0,0.0,23911.64040651966
t62,0.0,0.0,0.0,33068.041466983785
t63,0.0,0.0,0.0,35149.10345310416
t64,0.0,0.0,0.0,31259.042546436547
t65,0.0,0.0,0.0,35149.10345310416
t66,0.0,0.0,0.0,35149.10345310416
t67,0.0,0.0,0.0,24331.049270136155
t68,0.0,0.0,0.0,26194.32760730749
t69,0.0,0.0,0.0,15376.273424339483
t70,0.0,0.0,0.0,22167.630738600954
t71,0.0,0.0,0.0,18497.954454679802
t72,0.0,0.0,0.0,7679.900271711796
t73,0.0,0.0,0.0,16836.30133217592
t74,0.0,0.0,0.0,25992.702392640043
t75,0.0,0.0,0.0,35149.10345310416
t76,0.0,0.0,0.0,35149.10345310416
t77,0.0,0.0,0.0,24331.049270136155
t78,0.0,0.0,0.0,13512.995087168149
t79,0.0,0.0,0.0,5239.133841944159
t80,0.0,0.0,0.0,4721.998176642586
t81,0.0,0.0,0.0,9717.625730594937
t82,0.0,0.0,0.0,7088.797787946179
t83,0.0,0.0,0.0,15686.563906459103
t84,0.0,0.0,0.0,23068.18882063986
t85,0.0,0.0,0.0,29339.773808842605
t86,0.0,0.0,0.0,34468.79541443751
t87,0.0,0.0,0.0,35149.10345310416
t88,0.0,0.0,0.0,34762.87298777571
t89,0.0,0.0,0.0,24559.908569729374
t90,0.0,0.0,0.0,13741.854386761366
t91,0.0,0.0,0.0,7573.812176704916
t92,0.0,0.0,0.0,3255.0760030863257
t93,0.0,0.0,0.0,3255.0760030863257
t94,0.0,0.0,0.0,3255.0760030863257
t95,0.0,0.0,0.0,3255.0760030863257
t96,0.0,0.0,0.0,3255.0760030863257
t97,0.0,0.0,0.0,3255.0760030863257
t98,0.0,0.0,0.0,6704.865585677224
t99,0.0,0.0,0.0,6773.164303136442
t100,0.0,0.0,0.0,8217.405122576361
t101,0.0,0.0,0.0,9587.404759561683
t102,0.0,0.0,0.0,9587.404759561683
t103,0.0,0.0,0.0,5807.247322413904
t104,0.0,0.0,0.0,1571.8007314164417
t105,0.0,0.0,0.0,-0.0
t106,0.0,0.0,0.0,0.0
t107,0.0,0.0,0.0,4372.585313100003
t108,0.0,0.0,0.0,7519.271985497016
t109,0.0,0.0,0.0,14307.262911727974
t110,0.0,0.0,0.0,14187.257507624516
t111,0.0,0.0,0.0,20966.424502647606
t112,0.0,0.0,0.0,30122.825563111728
t113,0.0,0.0,0.0,35149.10345310416
t114,0.0,0.0,0.0,35149.10345310416
t115,0.0,0.0,0.0,35149.10345310416
t116,0.0,0.0,0.0,33041.03168585268
t117,0.0,0.0,0.0,33041.03168585268
t118,0.0,0.0,0.0,24618.091376405057
t119,0.0,0.0,0.0,24618.091376405057
t120,0.0,0.0,0.0,20971.228383326787
t121,0.0,0.0,0.0,20971.228383326787
t122,0.0,0.0,0.0,20971.228383326787
t123,0.0,0.0,0.0,18475.887573587286
t124,0.0,0.0,0.0,13811.376372494284
t125,0.0,0.0,0.0,10984.484074261996
t126,0.0,0.0,0.0,8740.96994109491
t127,0.0,0.0,0.0,5402.879958890267
t128,0.0,0.0,0.0,-0.0
t129,0.0,0.0,0.0,0.0
t130,0.0,0.0,0.0,6886.915593859295
t131,0.0,0.0,0.0,13686.045177629769
t132,0.0,0.0,0.0,18829.937866216384
t133,0.0,0.0,0.0,27986.338926680506
t134,0.0,0.0,0.0,34024.46570593455
t135,0.0,0.0,0.0,35149.10345310416
t136,0.0,0.0,0.0,32825.29520726557
t137,0.0,0.0,0.0,28512.682355432782
t138,0.0,0.0,0.0,26241.33813368677
t139,0.0,0.0,0.0,22586.131110320333
t140,0.0,0.0,0.0,14722.296087451405
t141,0.0,0.0,0.0,10910.04854870339
t142,0.0,0.0,0.0,8413.360196569938
t143,0.0,0.0,0.0,8413.360196569938
t144,0.0,0.0,0.0,8413.360196569938
t145,0.0,0.0,0.0,8413.360196569938
t146,0.0,0.0,0.0,10556.913696796903
t147,0.0,0.0,0.0,14544.025072574963
t148,0.0,0.0,0.0,17875.708171592098
t149,0.0,0.0,0.0,17875.708171592098
t150,0.0,0.0,0.0,13303.285713721223
t151,0.0,0.0,0.0,7086.47758517033
t152,0.0,0.0,0.0,174.3287632187538
t153,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,6025.848918404619
t155,0.0,0.0,0.0,9855.39398282909
t156,0.0,0.0,0.0,16828.38833270069
t157,0.0,0.0,0.0,24444.540751941357
t158,0.0,0.0,0.0,31770.133474996215
t159,0.0,0.0,0.0,35149.10345310416
t160,0.0,0.0,0.0,35149.10345310416
t161,0.0,0.0,0.0,31070.83788291484
t162,0.0,0.0,0.0,27597.83449062857
t163,0.0,0.0,0.0,35149.10345310416
t164,0.0,0.0,0.0,35149.10345310416
t165,0.0,0.0,0.0,35149.10345310416
t166,0.0,0.0,0.0,35149.10345310416
t167,0.0,0.0,0.0,35149.10345310416
t168,0.0,0.0,0.0,24331.04927013615
t169,0.0,0.0,0.0,21007.743025128384
t170,0.0,0.0,0.0,10189.688842160378
t171,0.0,0.0,0.0,19346.0899026245
t172,0.0,0.0,0.0,27967.36163556723
t173,0.0,0.0,0.0,19733.199637134287
