Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,0.0,1.0459473030339208e6,4.455145448761603e7,0.0,4.559740179064995e7
t1,0.0,0.0,20867.75032726257,0.0,20867.75032726257
t2,0.0,0.0,2409.436626507148,0.0,2409.436626507148
t3,0.0,0.0,24601.533863126337,0.0,24601.533863126337
t4,0.0,0.0,3156.903946547331,0.0,3156.903946547331
t5,0.0,0.0,0.0,0.0,0.0
t6,0.0,0.0,17181.09123456881,0.0,17181.09123456881
t7,0.0,0.0,10682.053263807844,0.0,10682.053263807844
t8,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,5921.518978137037,0.0,5921.518978137037
t10,0.0,0.0,203.439894056389,0.0,203.439894056389
t11,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0
t13,0.0,0.0,121.21581351480742,0.0,121.21581351480742
t14,0.0,0.0,209.99754942246642,0.0,209.99754942246642
t15,0.0,0.0,2746.2411555020935,0.0,2746.2411555020935
t16,0.0,0.0,3910.6591457023096,0.0,3910.6591457023096
t17,0.0,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,0.0,0.0
t19,0.0,0.0,12268.839880603167,0.0,12268.839880603167
t20,0.0,0.0,0.0,0.0,0.0
t21,0.0,0.0,11524.59332495734,0.0,11524.59332495734
t22,0.0,0.0,11588.114748108801,0.0,11588.114748108801
t23,0.0,0.0,22598.285598264418,0.0,22598.285598264418
t24,0.0,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,0.0,0.0
t26,0.0,0.0,4613.849796487944,0.0,4613.849796487944
t27,0.0,0.0,7119.909411241789,0.0,7119.909411241789
t28,0.0,0.0,24912.450578500797,0.0,24912.450578500797
t29,0.0,0.0,23355.781346326912,0.0,23355.781346326912
t30,0.0,0.0,22459.627683735936,0.0,22459.627683735936
t31,0.0,0.0,3770.1352796266824,0.0,3770.1352796266824
t32,0.0,0.0,0.0,0.0,0.0
t33,0.0,0.0,15409.967294037873,0.0,15409.967294037873
t34,0.0,0.0,20203.880752061636,0.0,20203.880752061636
t35,0.0,0.0,25306.89464347388,0.0,25306.89464347388
t36,0.0,0.0,26862.333586825847,0.0,26862.333586825847
t37,0.0,0.0,21940.56603958578,0.0,21940.56603958578
t38,0.0,0.0,20819.04902289132,0.0,20819.04902289132
t39,0.0,0.0,18433.815070546592,0.0,18433.815070546592
t40,0.0,0.0,22358.8037408624,0.0,22358.8037408624
t41,0.0,0.0,13682.166788000486,0.0,13682.166788000486
t42,0.0,0.0,16679.09181692189,0.0,16679.09181692189
t43,0.0,0.0,14857.943385765868,0.0,14857.943385765868
t44,0.0,0.0,10302.276638876581,0.0,10302.276638876581
t45,0.0,0.0,13915.239469619737,0.0,13915.239469619737
t46,0.0,0.0,3532.8590793438507,0.0,3532.8590793438507
t47,0.0,0.0,4881.413447426756,0.0,4881.413447426756
t48,0.0,0.0,21348.096610944045,0.0,21348.096610944045
t49,0.0,0.0,439.8664867067446,0.0,439.8664867067446
t50,0.0,0.0,12034.542805270954,0.0,12034.542805270954
t51,0.0,0.0,0.0,0.0,0.0
t52,0.0,0.0,6260.595673179305,0.0,6260.595673179305
t53,0.0,0.0,3820.829104114745,0.0,3820.829104114745
t54,0.0,0.0,2479.710861775093,0.0,2479.710861775093
t55,0.0,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,0.0,0.0
t58,0.0,0.0,24178.73553354108,0.0,24178.73553354108
t59,0.0,0.0,25942.423959064236,0.0,25942.423959064236
t60,0.0,0.0,22088.948245008265,0.0,22088.948245008265
t61,0.0,0.0,27177.10681746094,0.0,27177.10681746094
t62,0.0,0.0,21525.540326509556,0.0,21525.540326509556
t63,0.0,0.0,19502.049951320096,0.0,19502.049951320096
t64,0.0,0.0,23492.904313129406,0.0,23492.904313129406
t65,0.0,0.0,10179.122669845103,0.0,10179.122669845103
t66,0.0,0.0,5453.311800894124,0.0,5453.311800894124
t67,0.0,0.0,20185.79838638537,0.0,20185.79838638537
t68,0.0,0.0,15950.369310465476,0.0,15950.369310465476
t69,0.0,0.0,17753.389100418288,0.0,17753.389100418288
t70,0.0,0.0,21169.94845457922,0.0,21169.94845457922
t71,0.0,0.0,603.9595487543714,0.0,603.9595487543714
t72,0.0,0.0,6984.479935710247,0.0,6984.479935710247
t73,0.0,0.0,2872.9464426602613,0.0,2872.9464426602613
t74,0.0,0.0,3078.3816411634957,0.0,3078.3816411634957
t75,0.0,0.0,1091.990460987759,0.0,1091.990460987759
t76,0.0,0.0,21527.288328477654,0.0,21527.288328477654
t77,0.0,0.0,407.47655992891293,0.0,407.47655992891293
t78,0.0,0.0,18910.737071930653,0.0,18910.737071930653
t79,0.0,0.0,15995.930054446699,0.0,15995.930054446699
t80,0.0,0.0,13252.429174202049,0.0,13252.429174202049
t81,0.0,0.0,7143.707031176133,0.0,7143.707031176133
t82,0.0,0.0,3952.1782907978836,0.0,3952.1782907978836
t83,0.0,0.0,15726.389632903927,0.0,15726.389632903927
t84,0.0,0.0,0.0,0.0,0.0
t85,0.0,0.0,0.0,0.0,0.0
t86,0.0,0.0,0.0,0.0,0.0
t87,0.0,0.0,257.6449561330472,0.0,257.6449561330472
t88,0.0,0.0,0.0,0.0,0.0
t89,0.0,0.0,0.0,0.0,0.0
t90,0.0,0.0,0.0,0.0,0.0
t91,0.0,0.0,0.0,0.0,0.0
t92,0.0,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,0.0,0.0
t98,0.0,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,0.0,0.0
t102,0.0,0.0,0.0,0.0,0.0
t103,0.0,0.0,0.0,0.0,0.0
t104,0.0,0.0,0.0,0.0,0.0
t105,0.0,0.0,0.0,0.0,0.0
t106,0.0,0.0,0.0,0.0,0.0
t107,0.0,0.0,0.0,0.0,0.0
t108,0.0,0.0,5706.225271448738,0.0,5706.225271448738
t109,0.0,0.0,0.0,0.0,0.0
t110,0.0,0.0,8013.217722296634,0.0,8013.217722296634
t111,0.0,0.0,0.0,0.0,0.0
t112,0.0,0.0,5562.500390678224,0.0,5562.500390678224
t113,0.0,0.0,0.0,0.0,0.0
t114,0.0,0.0,3627.318615054129,0.0,3627.318615054129
t115,0.0,0.0,297.6980253558139,0.0,297.6980253558139
t116,0.0,0.0,0.0,0.0,0.0
t117,0.0,0.0,0.0,0.0,0.0
t118,0.0,0.0,0.0,0.0,0.0
t119,0.0,0.0,0.0,0.0,0.0
t120,0.0,0.0,0.0,0.0,0.0
t121,0.0,0.0,0.0,0.0,0.0
t122,0.0,0.0,0.0,0.0,0.0
t123,0.0,0.0,0.0,0.0,0.0
t124,0.0,0.0,0.0,0.0,0.0
t125,0.0,0.0,0.0,0.0,0.0
t126,0.0,0.0,0.0,0.0,0.0
t127,0.0,0.0,0.0,0.0,0.0
