Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,1.5449667206437476e7,5.335893636833021e7,5.4227298111189544e7,3.1581810738243863e7,1.5461771242420107e8
t1,-0.0,-0.0,3360.517926652692,9571.439894594965,12931.957821247657
t2,-0.0,-0.0,21492.011592931114,202.69306145575237,21694.704654386867
t3,-0.0,-0.0,0.0,10723.19885792131,10723.19885792131
t4,-0.0,-0.0,21219.39771584262,-0.0,21219.39771584262
t5,-0.0,-0.0,20621.222175185387,281.5877703286169,20902.809945514004
t6,0.0,-0.0,0.0,10679.19885792131,10679.19885792131
t7,-0.0,-0.0,4490.69507095713,8620.351322442746,13111.046393399876
t8,0.0,-0.0,16536.264699957766,2766.066507942428,19302.331207900195
t9,-0.0,6220.738177885412,5608.755431227762,5404.952053364724,17234.445662477898
t10,-0.0,15001.10555544037,0.0,4099.646080201126,19100.751635641496
t11,-0.0,20099.383387569054,69.05732963623548,1684.478499318665,21852.919216523955
t12,-0.0,22672.99963204554,58.648578064296075,465.37475286639295,23197.022962976225
t13,-0.0,21707.89354036686,0.0,1007.2520877378821,22715.14562810474
t14,0.0,20840.696762336738,0.0,1385.3504767529419,22226.04723908968
t15,-0.0,17529.263904294305,0.0,2980.5669057741584,20509.830810068463
t16,-0.0,11577.776338942438,1584.7021538832919,5198.959611508447,18361.43810433418
t17,0.0,2244.9206915134537,3865.040169039991,9320.71842764459,15430.679288198035
t18,0.0,-0.0,15440.835782212991,5219.780966814815,20660.616749027806
t19,0.0,-0.0,13492.771787999689,6151.312963921466,19644.084751921153
t20,0.0,-0.0,25145.34554053679,104.02608765291532,25249.371628189703
t21,0.0,-0.0,14437.478492825729,5198.959611508447,19636.438104334175
t22,0.0,-0.0,13715.478492825729,5198.959611508447,18914.438104334175
t23,0.0,-0.0,535.6022841573794,11341.39771584262,11877.0
t24,0.0,-0.0,18124.450065430647,2045.4738252059874,20169.923890636634
t25,0.0,-0.0,14363.236834546648,3501.580440647987,17864.817275194633
t26,0.0,-0.0,13037.62478716824,3907.3864643371894,16945.01125150543
t27,0.0,-0.0,10207.478492825729,5198.959611508447,15406.438104334175
t28,0.0,-0.0,0.0,10274.698857921312,10274.698857921312
t29,0.0,-0.0,0.0,10375.69885792131,10375.69885792131
t30,0.0,-0.0,0.0,10632.69885792131,10632.69885792131
t31,0.0,-0.0,12204.552719805173,4916.422498018724,17120.975217823896
t32,0.0,-0.0,13233.59903067819,4718.399342582216,17951.998373260405
t33,0.0,5594.817922774963,0.0,8925.789896533828,14520.607819308792
t34,0.0,11951.929787528014,0.0,6144.2339641573035,18096.163751685315
t35,0.0,17315.96147098851,0.0,3753.718122427056,21069.679593415567
t36,0.0,19770.687834606026,0.0,2645.854940618298,22416.542775224323
t37,0.0,19976.996745508357,5063.400970334268,-0.0,25040.397715842624
t38,0.0,18931.46514618978,6020.932569652842,-0.0,24952.397715842624
t39,0.0,16354.352140511566,8555.045575331058,-0.0,24909.397715842624
t40,0.0,11165.158517137785,3552.3199756879453,5198.959611508447,19916.438104334175
t41,0.0,3507.251485339555,12502.227007486177,5198.959611508447,21208.43810433418
t42,0.0,-0.0,5032.602284157378,11341.39771584262,16373.999999999998
t43,0.0,-0.0,4888.6022841573795,11341.39771584262,16230.0
t44,0.0,-0.0,4496.602284157378,11341.39771584262,15837.999999999998
t45,0.0,-0.0,8559.035265611628,8989.681225115499,17548.71649072713
t46,0.0,-0.0,21549.41204033974,1990.4928377514414,23539.90487809118
t47,-0.0,-0.0,17595.341390384492,3343.028162729066,20938.36955311356
t48,0.0,-0.0,466.60228415737845,11341.39771584262,11807.999999999998
t49,0.0,-0.0,22398.39771584262,-0.0,22398.39771584262
t50,0.0,-0.0,5900.151595892266,8061.623059975178,13961.774655867444
t51,0.0,-0.0,13215.923244962178,4313.737235440222,17529.6604804024
t52,0.0,-0.0,9968.974054617438,5948.211830612591,15917.185885230028
t53,0.0,-0.0,13112.812649325226,4564.792533258698,17677.605182583924
t54,0.0,-0.0,16535.927732197764,3413.2349918224295,19949.162724020192
t55,0.0,-0.0,15395.799080025448,4974.299317908587,20370.098397934034
t56,0.0,-0.0,9884.534025634404,8284.931845104107,18169.46587073851
t57,0.0,7507.546300123654,11635.343019080876,3749.754198319046,22892.643517523575
t58,0.0,15245.878839561774,0.0,5750.759438140424,20996.638277702197
t59,0.0,20235.757074436693,0.0,3324.8203207029637,23560.577395139655
t60,0.0,22099.530794961105,4498.35093846567,156.75799120792382,26754.639724634697
t61,0.0,22557.606512388305,0.0,2145.3956017271585,24703.002114115465
t62,0.0,21704.396779165123,5122.000936677498,-0.0,26826.39771584262
t63,0.0,19246.173654345876,7521.224061496746,-0.0,26767.39771584262
t64,0.0,13221.254103757585,3361.224389068145,5198.959611508447,21781.43810433418
t65,0.0,4794.059607577797,13009.418885247933,5198.959611508447,23002.43810433418
t66,0.0,-0.0,19138.47849282573,5198.959611508447,24337.438104334175
t67,0.0,-0.0,6888.6022841573795,11341.39771584262,18230.0
t68,0.0,-0.0,6582.602284157379,11341.39771584262,17924.0
t69,0.0,-0.0,8546.955502016051,10067.721106913286,18614.676608929338
t70,0.0,-0.0,4976.60228415738,11341.39771584262,16318.0
t71,0.0,-0.0,26293.397715842624,-0.0,26293.397715842624
t72,0.0,-0.0,19699.95321757288,2698.7222491348707,22398.675466707748
t73,0.0,-0.0,24353.39771584262,-0.0,24353.39771584262
t74,0.0,-0.0,23962.39771584262,-0.0,23962.39771584262
t75,0.0,-0.0,23763.39771584262,-0.0,23763.39771584262
t76,0.0,-0.0,2989.5592698088367,10397.919223016892,13387.478492825729
t77,0.0,-0.0,24125.397715842624,-0.0,24125.397715842624
t78,-0.0,-0.0,2498.6022841573786,11341.39771584262,13840.0
t79,-0.0,-0.0,4419.602284157378,11341.39771584262,15760.999999999998
t80,0.0,-0.0,5465.602284157378,11341.39771584262,16807.0
t81,-0.0,7962.12525634912,9313.743862040608,5446.764298726445,22722.633417116172
t82,-0.0,15742.418930208052,12381.97878563457,-0.0,28124.39771584262
t83,-0.0,21141.41822568589,0.0,3472.4897450783646,24613.907970764256
t84,0.0,23746.505320977984,2352.4942151630453,911.6990898507958,27010.698625991827
t85,-0.0,23526.209365268718,1113.2615292720118,1522.9634106509452,26162.434305191673
t86,-0.0,22666.00610964207,610.9173303856982,2134.2371379074275,25411.160577935196
t87,0.0,18462.89914515738,0.0,4477.249285342621,22940.148430499998
t88,3442.398586043562,11689.672697397938,368.5973522232532,741.3313643352479,16242.000000000002
t89,5378.747790693065,979.0931364856186,170.87287260301534,10849.286200218297,17377.999999999996
t90,5378.747790693065,-0.0,1581.8544934643135,11341.39771584262,18302.0
t91,5378.747790693065,-0.0,6104.037728281477,6677.214481025459,18160.0
t92,5378.747790693065,-0.0,7501.757696700334,4856.494512606599,17736.999999999996
t93,5378.747790693065,-0.0,11354.208938569729,325.04327073720594,17058.0
t94,5295.389186271884,-0.0,10640.610813728117,0.0,15936.0
t95,1874.3893040970363,-0.0,12631.610695902964,0.0,14506.0
t96,1747.799658686347,-0.0,11434.200341313654,0.0,13182.0
t97,3461.305360703683,-0.0,8874.694639296316,0.0,12336.0
t98,1418.6112752711617,-0.0,14235.458355082454,0.0,15654.069630353615
t99,1689.6347616792955,-0.0,9966.365238320705,0.0,11656.0
t100,1418.6112752711617,-0.0,11556.766969964063,0.0,12975.378245235224
t101,1418.6112752711617,-0.0,11794.359244924775,0.0,13212.970520195937
t102,3008.5239279116536,-0.0,9881.476072088348,0.0,12890.000000000002
t103,3031.2206736563285,-0.0,6212.248273276869,5503.531053066801,14746.999999999998
t104,3031.2206736563285,-0.0,6943.858137998951,5859.9211883447215,15835.0
t105,1939.98123114005,3612.1543213915857,8097.350130809723,2301.514316658642,15951.0
t106,-0.0,9804.918409663122,7216.966707317908,0.0,17021.88511698103
t107,0.0,15287.839973982585,6717.071785031561,847.1491630127434,22852.06092202689
t108,0.0,20676.348985855224,0.0,3195.5243649937,23871.873350848924
t109,-0.0,18704.17566807705,5807.697834541858,1180.262106611858,25692.135609230765
t110,-0.0,16973.278873218544,1610.7633843807073,4106.177729121685,22690.21998672094
t111,-0.0,13892.63225449058,11178.003852227836,801.8808045621029,25872.516911280516
t112,-0.0,10308.452022712869,16464.94569312975,-0.0,26773.39771584262
t113,-0.0,3136.5947979557136,21060.326386117915,1778.2382658844963,25975.159449958126
t114,-0.0,-0.0,18428.47849282573,5198.959611508447,23627.438104334175
t115,-0.0,-0.0,18365.47849282573,5198.959611508447,23564.438104334175
t116,2295.525060451501,-0.0,12492.583184599938,2237.8917549485604,17026.0
t117,3326.8593795447464,-0.0,13063.140620455253,0.0,16390.0
t118,3586.75790695547,-0.0,2647.905244790672,9105.336848253859,15340.0
t119,3586.75790695547,-0.0,10161.146926116655,179.09516692787574,13927.000000000002
t120,3586.75790695547,-0.0,4574.410450827621,4546.831642216908,12708.0
t121,2822.197674923137,-0.0,9086.802325076864,0.0,11909.0
t122,3339.5164510814707,-0.0,8136.483548918531,0.0,11476.000000000002
