Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,30.46442242737297
t2,0.0,0.0,0.0,30.46442242737297
t3,0.0,0.0,0.0,30.46442242737297
t4,0.0,0.0,0.0,30.46442242737297
t5,0.0,0.0,0.0,30.46442242737297
t6,0.0,0.0,0.0,30.46442242737297
t7,0.0,0.0,0.0,30.46442242737297
t8,0.0,0.0,0.0,30.46442242737297
t9,0.0,0.0,0.0,30.46442242737297
t10,0.0,0.0,0.0,30.46442242737297
t11,0.0,0.0,0.0,30.46442242737297
t12,0.0,0.0,0.0,30.46442242737297
t13,0.0,0.0,0.0,30.46442242737297
t14,0.0,0.0,0.0,30.46442242737297
t15,0.0,0.0,0.0,30.46442242737297
t16,0.0,0.0,0.0,30.464422427372966
t17,0.0,0.0,0.0,30.46442242737297
t18,0.0,0.0,0.0,30.46442242737297
t19,0.0,0.0,0.0,30.46442242737297
t20,0.0,0.0,0.0,30.46442242737297
t21,0.0,0.0,0.0,30.464422427372966
t22,0.0,0.0,0.0,30.464422427372966
t23,0.0,0.0,0.0,30.46442242737297
t24,0.0,0.0,0.0,30.46442242737297
t25,0.0,0.0,0.0,30.46442242737297
t26,0.0,0.0,0.0,30.46442242737297
t27,0.0,0.0,0.0,30.464422427372966
t28,0.0,0.0,0.0,30.46442242737297
t29,0.0,0.0,0.0,30.46442242737297
t30,0.0,0.0,0.0,30.46442242737297
t31,0.0,0.0,0.0,30.46442242737297
t32,0.0,0.0,0.0,30.46442242737297
t33,0.0,0.0,0.0,30.46442242737297
t34,0.0,0.0,0.0,30.46442242737297
t35,0.0,0.0,0.0,30.46442242737297
t36,0.0,0.0,0.0,30.46442242737297
t37,0.0,0.0,0.0,30.46442242737297
t38,0.0,0.0,0.0,30.46442242737297
t39,0.0,0.0,0.0,30.46442242737297
t40,0.0,0.0,0.0,30.464422427372966
t41,0.0,0.0,0.0,30.464422427372966
t42,0.0,0.0,0.0,30.464422427372963
t43,0.0,0.0,0.0,30.464422427372963
t44,0.0,0.0,0.0,30.464422427372963
t45,0.0,0.0,0.0,30.464422427372973
t46,0.0,0.0,0.0,30.46442242737297
t47,0.0,0.0,0.0,30.46442242737297
t48,0.0,0.0,0.0,30.46442242737297
t49,0.0,0.0,0.0,30.46442242737297
t50,0.0,0.0,0.0,30.46442242737297
t51,0.0,0.0,0.0,30.464422427372963
t52,0.0,0.0,0.0,30.464422427372973
t53,0.0,0.0,0.0,30.46442242737297
t54,0.0,0.0,0.0,30.46442242737297
t55,0.0,0.0,0.0,30.46442242737297
t56,0.0,0.0,0.0,30.46442242737297
t57,0.0,0.0,0.0,30.46442242737297
t58,0.0,0.0,0.0,30.46442242737297
t59,0.0,0.0,0.0,30.46442242737297
t60,0.0,0.0,0.0,30.46442242737297
t61,0.0,0.0,0.0,30.46442242737297
t62,0.0,0.0,0.0,30.46442242737297
t63,0.0,0.0,0.0,30.46442242737297
t64,0.0,0.0,0.0,30.464422427372966
t65,0.0,0.0,0.0,30.464422427372966
t66,0.0,0.0,0.0,30.464422427372966
t67,0.0,0.0,0.0,30.46442242737297
t68,0.0,0.0,0.0,30.46442242737297
t69,0.0,0.0,0.0,30.46442242737297
t70,0.0,0.0,0.0,30.464422427372966
t71,0.0,0.0,0.0,30.46442242737297
t72,0.0,0.0,0.0,30.46442242737297
t73,0.0,0.0,0.0,30.46442242737297
t74,0.0,0.0,0.0,30.46442242737297
t75,0.0,0.0,0.0,30.46442242737297
t76,0.0,0.0,0.0,30.46442242737297
t77,0.0,0.0,0.0,30.46442242737297
t78,0.0,0.0,0.0,30.46442242737297
t79,0.0,0.0,0.0,30.46442242737297
t80,0.0,0.0,0.0,30.46442242737297
t81,0.0,0.0,0.0,30.46442242737297
t82,0.0,0.0,0.0,30.46442242737297
t83,0.0,0.0,0.0,30.46442242737297
t84,0.0,0.0,0.0,30.46442242737297
t85,0.0,0.0,0.0,30.46442242737297
t86,0.0,0.0,0.0,30.46442242737297
t87,0.0,0.0,0.0,30.46442242737297
t88,0.0,0.0,0.0,-246.7379272744061
t89,0.0,0.0,0.0,-246.7379272744061
t90,0.0,0.0,0.0,-246.7379272744061
t91,0.0,0.0,0.0,-246.7379272744061
t92,0.0,0.0,0.0,-246.7379272744061
t93,0.0,0.0,0.0,-246.7379272744061
t94,0.0,0.0,0.0,-246.7379272744061
t95,0.0,0.0,0.0,-246.7379272744061
t96,0.0,0.0,0.0,-246.7379272744061
t97,0.0,0.0,0.0,-246.7379272744061
t98,0.0,0.0,0.0,-246.7379272744061
t99,0.0,0.0,0.0,-246.7379272744061
t100,0.0,0.0,0.0,-246.7379272744061
t101,0.0,0.0,0.0,-246.7379272744061
t102,0.0,0.0,0.0,-246.7379272744061
t103,0.0,0.0,0.0,-246.7379272744061
t104,0.0,0.0,0.0,-246.7379272744061
t105,0.0,0.0,0.0,-246.7379272744061
t106,0.0,0.0,0.0,26.061087142528486
t107,0.0,0.0,0.0,30.46442242737297
t108,0.0,0.0,0.0,30.46442242737297
t109,0.0,0.0,0.0,30.46442242737297
t110,0.0,0.0,0.0,30.46442242737297
t111,0.0,0.0,0.0,30.46442242737297
t112,0.0,0.0,0.0,30.46442242737297
t113,0.0,0.0,0.0,30.46442242737297
t114,0.0,0.0,0.0,30.464422427372966
t115,0.0,0.0,0.0,30.464422427372966
t116,0.0,0.0,0.0,-250.00612582951592
t117,0.0,0.0,0.0,-250.00612582951592
t118,0.0,0.0,0.0,-250.00612582951592
t119,0.0,0.0,0.0,-250.00612582951592
t120,0.0,0.0,0.0,-250.00612582951592
t121,0.0,0.0,0.0,-250.00612582951592
t122,0.0,0.0,0.0,-250.00612582951592
t123,0.0,0.0,0.0,-250.00612582951592
t124,0.0,0.0,0.0,-250.00612582951592
t125,0.0,0.0,0.0,-250.00612582951592
t126,0.0,0.0,0.0,-250.00612582951592
t127,0.0,0.0,0.0,-250.00612582951592
t128,0.0,0.0,0.0,-250.00612582951592
t129,0.0,0.0,0.0,-250.00612582951592
t130,0.0,0.0,0.0,30.46442242737297
t131,0.0,0.0,0.0,30.46442242737297
t132,0.0,0.0,0.0,30.46442242737297
t133,0.0,0.0,0.0,30.46442242737297
t134,0.0,0.0,0.0,30.46442242737297
t135,0.0,0.0,0.0,30.46442242737297
t136,0.0,0.0,0.0,-250.66147913611763
t137,0.0,0.0,0.0,-250.66147913611763
t138,0.0,0.0,0.0,-250.66147913611763
t139,0.0,0.0,0.0,-250.66147913611763
t140,0.0,0.0,0.0,-250.66147913611763
t141,0.0,0.0,0.0,-250.66147913611763
t142,0.0,0.0,0.0,-250.66147913611763
t143,0.0,0.0,0.0,-250.66147913611763
t144,0.0,0.0,0.0,-250.66147913611763
t145,0.0,0.0,0.0,-250.66147913611763
t146,0.0,0.0,0.0,-250.66147913611763
t147,0.0,0.0,0.0,-250.66147913611763
t148,0.0,0.0,0.0,-250.66147913611763
t149,0.0,0.0,0.0,-250.66147913611763
t150,0.0,0.0,0.0,-250.66147913611763
t151,0.0,0.0,0.0,-250.66147913611763
t152,0.0,0.0,0.0,-250.66147913611763
t153,0.0,0.0,0.0,-250.66147913611763
t154,0.0,0.0,0.0,30.46442242737297
t155,0.0,0.0,0.0,30.46442242737297
t156,0.0,0.0,0.0,30.46442242737297
t157,0.0,0.0,0.0,30.46442242737297
t158,0.0,0.0,0.0,30.46442242737297
t159,0.0,0.0,0.0,30.46442242737297
t160,0.0,0.0,0.0,30.46442242737297
t161,0.0,0.0,0.0,30.46442242737297
t162,0.0,0.0,0.0,30.46442242737297
t163,0.0,0.0,0.0,30.46442242737297
t164,0.0,0.0,0.0,30.46442242737297
t165,0.0,0.0,0.0,30.464422427372966
t166,0.0,0.0,0.0,30.46442242737297
t167,0.0,0.0,0.0,30.46442242737297
t168,0.0,0.0,0.0,30.46442242737297
t169,0.0,0.0,0.0,30.46442242737297
t170,0.0,0.0,0.0,30.46442242737297
t171,0.0,0.0,0.0,30.46442242737297
t172,0.0,0.0,0.0,30.46442242737297
t173,0.0,0.0,0.0,30.46442242737297
t174,0.0,0.0,0.0,30.46442242737297
t175,0.0,0.0,0.0,30.46442242737297
t176,0.0,0.0,0.0,30.46442242737297
t177,0.0,0.0,0.0,30.46442242737297
t178,0.0,0.0,0.0,30.46442242737297
t179,0.0,0.0,0.0,30.46442242737297
t180,0.0,0.0,0.0,30.46442242737297
t181,0.0,0.0,0.0,30.46442242737297
t182,0.0,0.0,0.0,30.46442242737297
t183,0.0,0.0,0.0,30.46442242737297
t184,0.0,0.0,0.0,30.464422427372966
t185,0.0,0.0,0.0,30.464422427372966
t186,0.0,0.0,0.0,30.46442242737297
t187,0.0,0.0,0.0,30.46442242737297
t188,0.0,0.0,0.0,30.46442242737297
t189,0.0,0.0,0.0,30.46442242737297
t190,0.0,0.0,0.0,30.46442242737297
t191,0.0,0.0,0.0,30.46442242737297
t192,0.0,0.0,0.0,-253.10548690888086
t193,0.0,0.0,0.0,-253.10548690888086
