Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,19128.700949586164
t2,0.0,0.0,0.0,28692.879742029738
t3,0.0,0.0,0.0,38257.05853447332
t4,0.0,0.0,0.0,27476.8730863877
t5,0.0,0.0,0.0,16731.80937743252
t6,0.0,0.0,0.0,25443.790804538836
t7,0.0,0.0,0.0,26327.184381474373
t8,0.0,0.0,0.0,15027.351214598697
t9,0.0,0.0,0.0,8527.335264522853
t10,0.0,0.0,0.0,9516.941234396141
t11,0.0,0.0,0.0,14922.96976623613
t12,0.0,0.0,0.0,22551.962422735727
t13,0.0,0.0,0.0,29307.128055220917
t14,0.0,0.0,0.0,35239.858934020944
t15,0.0,0.0,0.0,38257.05853447332
t16,0.0,0.0,0.0,38257.05853447332
t17,0.0,0.0,0.0,30407.745133285312
t18,0.0,0.0,0.0,19107.91196640964
t19,0.0,0.0,0.0,24678.8362149428
t20,0.0,0.0,0.0,13379.003048067121
t21,0.0,0.0,0.0,2079.1698811914434
t22,0.0,0.0,0.0,11643.348673635019
t23,0.0,0.0,0.0,343.51550675933544
t24,0.0,0.0,0.0,9273.427267522473
t25,0.0,0.0,0.0,14757.612602782907
t26,0.0,0.0,0.0,24321.791395226483
t27,0.0,0.0,0.0,14157.741599314782
t28,0.0,0.0,0.0,23721.920391758358
t29,0.0,0.0,0.0,17852.362379577804
t30,0.0,0.0,0.0,27416.54117202138
t31,0.0,0.0,0.0,34068.6869217511
t32,0.0,0.0,0.0,36953.57724102213
t33,0.0,0.0,0.0,29069.715860848624
t34,0.0,0.0,0.0,26219.271205014164
t35,0.0,0.0,0.0,27703.21223407304
t36,0.0,0.0,0.0,31198.5789892327
t37,0.0,0.0,0.0,34905.23047809227
t38,0.0,0.0,0.0,37741.31931871729
t39,0.0,0.0,0.0,38257.05853447332
t40,0.0,0.0,0.0,33807.01365984958
t41,0.0,0.0,0.0,38257.05853447332
t42,0.0,0.0,0.0,38257.05853447332
t43,0.0,0.0,0.0,38257.05853447332
t44,0.0,0.0,0.0,38257.05853447332
t45,0.0,0.0,0.0,38257.05853447332
t46,0.0,0.0,0.0,26957.225367597635
t47,0.0,0.0,0.0,15657.392200721959
t48,0.0,0.0,0.0,25221.570993165536
t49,0.0,0.0,0.0,22406.956806317532
t50,0.0,0.0,0.0,11107.123639441854
t51,0.0,0.0,0.0,14801.693576765181
t52,0.0,0.0,0.0,21917.673394475212
t53,0.0,0.0,0.0,29459.83654920599
t54,0.0,0.0,0.0,38257.05853447332
t55,0.0,0.0,0.0,26957.225367597635
t56,0.0,0.0,0.0,15657.392200721959
t57,0.0,0.0,0.0,6450.07901570577
t58,0.0,0.0,0.0,4104.8319135502115
t59,0.0,0.0,0.0,6197.378005768109
t60,0.0,0.0,0.0,9973.121408544012
t61,0.0,0.0,0.0,14232.19031068457
t62,0.0,0.0,0.0,17730.84753594679
t63,0.0,0.0,0.0,19034.24602930491
t64,0.0,0.0,0.0,28598.42482174849
t65,0.0,0.0,0.0,17298.59165487281
t66,0.0,0.0,0.0,12746.689029394382
t67,0.0,0.0,0.0,1446.855862518703
t68,0.0,0.0,0.0,8339.559990407744
t69,0.0,0.0,0.0,13035.487541307783
t70,0.0,0.0,0.0,22599.666333751356
t71,0.0,0.0,0.0,11299.833166875676
t72,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,9564.178792443576
t74,0.0,0.0,0.0,1469.0578625193336
t75,0.0,0.0,0.0,9564.522157142592
t76,0.0,0.0,0.0,19128.700949586168
t77,0.0,0.0,0.0,28692.879742029745
t78,0.0,0.0,0.0,38257.05853447332
t79,0.0,0.0,0.0,38257.05853447332
t80,0.0,0.0,0.0,26957.225367597635
t81,0.0,0.0,0.0,27572.533228573127
t82,0.0,0.0,0.0,24300.87903744477
t83,0.0,0.0,0.0,26018.83971967768
t84,0.0,0.0,0.0,30290.525377553906
t85,0.0,0.0,0.0,34597.99949590827
t86,0.0,0.0,0.0,38257.05853447332
t87,0.0,0.0,0.0,38257.05853447332
t88,0.0,0.0,0.0,36918.41017298002
t89,0.0,0.0,0.0,25849.2091681162
t90,0.0,0.0,0.0,14549.37600124052
t91,0.0,0.0,0.0,9000.93086167388
t92,0.0,0.0,0.0,5642.205939933745
t93,0.0,0.0,0.0,5642.205939933745
t94,0.0,0.0,0.0,5642.205939933745
t95,0.0,0.0,0.0,6267.859010249901
t96,0.0,0.0,0.0,6857.212618338289
t97,0.0,0.0,0.0,6297.178654206503
t98,0.0,0.0,0.0,11014.305530196783
t99,0.0,0.0,0.0,11469.908948550723
t100,0.0,0.0,0.0,13629.300529100525
t101,0.0,0.0,0.0,15763.428295450312
t102,0.0,0.0,0.0,15763.428295450312
t103,0.0,0.0,0.0,9287.47114107945
t104,0.0,0.0,0.0,2534.40814484022
t105,0.0,0.0,0.0,-0.0
t106,0.0,0.0,0.0,1065.156930683387
t107,0.0,0.0,0.0,6119.404959658316
t108,0.0,0.0,0.0,14953.50063273102
t109,0.0,0.0,0.0,22290.518050419832
t110,0.0,0.0,0.0,21480.31842379736
t111,0.0,0.0,0.0,30739.583244140034
t112,0.0,0.0,0.0,28692.879742029745
t113,0.0,0.0,0.0,38257.05853447332
t114,0.0,0.0,0.0,35282.35678967571
t115,0.0,0.0,0.0,38257.05853447332
t116,0.0,0.0,0.0,37768.09713829057
t117,0.0,0.0,0.0,37955.7242116219
t118,0.0,0.0,0.0,28552.323021831904
t119,0.0,0.0,0.0,28552.323021831904
t120,0.0,0.0,0.0,24394.19877886077
t121,0.0,0.0,0.0,24538.825591342873
t122,0.0,0.0,0.0,24538.825591342873
t123,0.0,0.0,0.0,21427.145827763492
t124,0.0,0.0,0.0,15600.232759664479
t125,0.0,0.0,0.0,12133.827038182135
t126,0.0,0.0,0.0,9652.019886895434
t127,0.0,0.0,0.0,6292.926464482456
t128,0.0,0.0,0.0,-0.0
t129,0.0,0.0,0.0,1127.47616110425
t130,0.0,0.0,0.0,8609.882969684937
t131,0.0,0.0,0.0,16234.777260419552
t132,0.0,0.0,0.0,25798.956052863126
t133,0.0,0.0,0.0,30991.335804601506
t134,0.0,0.0,0.0,38257.05853447332
t135,0.0,0.0,0.0,38257.05853447332
t136,0.0,0.0,0.0,34905.98502395099
t137,0.0,0.0,0.0,29907.27488835612
t138,0.0,0.0,0.0,27824.444480230413
t139,0.0,0.0,0.0,23948.95603174286
t140,0.0,0.0,0.0,14709.958859219414
t141,0.0,0.0,0.0,10350.565660187856
t142,0.0,0.0,0.0,7414.662605875201
t143,0.0,0.0,0.0,7414.662605875201
t144,0.0,0.0,0.0,8628.132633714042
t145,0.0,0.0,0.0,9376.407862546757
t146,0.0,0.0,0.0,13011.528587581732
t147,0.0,0.0,0.0,18882.57670050154
t148,0.0,0.0,0.0,23913.959923514114
t149,0.0,0.0,0.0,24705.268177414368
t150,0.0,0.0,0.0,18267.204934308294
t151,0.0,0.0,0.0,9971.768455514803
t152,0.0,0.0,0.0,1010.892008982428
t153,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,6983.046847253792
t155,0.0,0.0,0.0,10038.427189725731
t156,0.0,0.0,0.0,19602.60598216931
t157,0.0,0.0,0.0,26306.52680058119
t158,0.0,0.0,0.0,35600.44455671229
t159,0.0,0.0,0.0,38257.05853447332
t160,0.0,0.0,0.0,38257.05853447332
t161,0.0,0.0,0.0,26957.225367597635
t162,0.0,0.0,0.0,15657.392200721959
t163,0.0,0.0,0.0,25221.570993165536
t164,0.0,0.0,0.0,33899.84286532605
t165,0.0,0.0,0.0,22600.009698450373
t166,0.0,0.0,0.0,11300.176531574694
t167,0.0,0.0,0.0,0.34336469901674604
t168,0.0,0.0,0.0,9564.522157142588
t169,0.0,0.0,0.0,1469.0578625193336
t170,0.0,0.0,0.0,11033.23665496291
t171,0.0,0.0,0.0,20597.41544740648
t172,0.0,0.0,0.0,9724.909999320866
t173,0.0,0.0,0.0,19289.088791764443
t174,0.0,0.0,0.0,8269.932482175083
t175,0.0,0.0,0.0,16107.38294317929
t176,0.0,0.0,0.0,6322.155784022782
t177,0.0,0.0,0.0,4213.106136846691
t178,0.0,0.0,0.0,8034.1755456373585
t179,0.0,0.0,0.0,16547.718010267516
t180,0.0,0.0,0.0,26111.896802711093
t181,0.0,0.0,0.0,35676.075595154674
t182,0.0,0.0,0.0,25307.61609077737
t183,0.0,0.0,0.0,34209.56085357925
t184,0.0,0.0,0.0,38257.05853447332
t185,0.0,0.0,0.0,38257.05853447332
t186,0.0,0.0,0.0,32701.967170890817
t187,0.0,0.0,0.0,21402.134004015137
t188,0.0,0.0,0.0,13806.510125393726
t189,0.0,0.0,0.0,6638.048451729398
t190,0.0,0.0,0.0,6710.163001175761
t191,0.0,0.0,0.0,3884.696828248412
t192,0.0,0.0,0.0,12024.596470962531
t193,0.0,0.0,0.0,21588.775263406107
t194,0.0,0.0,0.0,11221.655713872622
t195,0.0,0.0,0.0,66.16939622178691
t196,0.0,0.0,0.0,9508.173015481456
t197,0.0,0.0,0.0,12884.303637342931
t198,0.0,0.0,0.0,1584.4704704672545
t199,0.0,0.0,0.0,8223.08298624009
t200,0.0,0.0,0.0,8930.501726864575
t201,0.0,0.0,0.0,5333.546847027783
t202,0.0,0.0,0.0,5049.864741119259
t203,0.0,0.0,0.0,12538.301262232273
t204,0.0,0.0,0.0,12642.890910118795
t205,0.0,0.0,0.0,21167.73774572917
t206,0.0,0.0,0.0,30212.442361559173
t207,0.0,0.0,0.0,38257.05853447332
t208,0.0,0.0,0.0,38257.05853447332
t209,0.0,0.0,0.0,38257.05853447332
t210,0.0,0.0,0.0,38257.05853447332
t211,0.0,0.0,0.0,38257.05853447332
t212,0.0,0.0,0.0,26957.225367597635
t213,0.0,0.0,0.0,28037.2526592969
t214,0.0,0.0,0.0,30751.81396914953
t215,0.0,0.0,0.0,33294.1283646452
t216,0.0,0.0,0.0,38257.05853447332
t217,0.0,0.0,0.0,37767.58087488787
t218,0.0,0.0,0.0,38257.05853447332
t219,0.0,0.0,0.0,38257.05853447332
t220,0.0,0.0,0.0,38257.05853447332
t221,0.0,0.0,0.0,38257.05853447332
t222,0.0,0.0,0.0,31151.200795804252
t223,0.0,0.0,0.0,19851.36762892858
t224,0.0,0.0,0.0,8551.534462052901
t225,0.0,0.0,0.0,4095.8853645981508
t226,0.0,0.0,0.0,6097.421419847699
t227,0.0,0.0,0.0,11346.705328886057
t228,0.0,0.0,0.0,17561.63012023852
t229,0.0,0.0,0.0,23966.86492890773
t230,0.0,0.0,0.0,30226.735832725844
t231,0.0,0.0,0.0,31268.683152323243
t232,0.0,0.0,0.0,38257.05853447332
t233,0.0,0.0,0.0,29062.56284086169
t234,0.0,0.0,0.0,28692.879742029738
t235,0.0,0.0,0.0,38257.05853447332
t236,0.0,0.0,0.0,38257.05853447332
t237,0.0,0.0,0.0,31885.961751965453
t238,0.0,0.0,0.0,38257.05853447332
t239,0.0,0.0,0.0,26957.225367597635
t240,0.0,0.0,0.0,27631.169506760412
t241,0.0,0.0,0.0,32577.680698685006
t242,0.0,0.0,0.0,38257.05853447332
t243,0.0,0.0,0.0,30907.596342736622
t244,0.0,0.0,0.0,37287.28631800743
t245,0.0,0.0,0.0,38257.05853447332
t246,0.0,0.0,0.0,26957.225367597635
t247,0.0,0.0,0.0,15657.392200721959
t248,0.0,0.0,0.0,6604.694096375878
t249,0.0,0.0,0.0,5345.54512517351
t250,0.0,0.0,0.0,5039.709398496716
t251,0.0,0.0,0.0,8818.225146489167
t252,0.0,0.0,0.0,9286.498940094412
t253,0.0,0.0,0.0,11479.561832296884
t254,0.0,0.0,0.0,16106.058656478013
t255,0.0,0.0,0.0,20223.736131435082
t256,0.0,0.0,0.0,21222.25351024313
t257,0.0,0.0,0.0,15622.38438982983
t258,0.0,0.0,0.0,4322.551222954152
t259,0.0,0.0,0.0,13886.730015397727
t260,0.0,0.0,0.0,17688.28707322935
t261,0.0,0.0,0.0,27252.465865672926
t262,0.0,0.0,0.0,15952.632698797248
t263,0.0,0.0,0.0,4652.79953192157
t264,0.0,0.0,0.0,14216.978324365145
t265,0.0,0.0,0.0,2929.0328762795266
t266,0.0,0.0,0.0,12493.211668723103
t267,0.0,0.0,0.0,22057.390461166677
t268,0.0,0.0,0.0,31621.569253610254
t269,0.0,0.0,0.0,38257.05853447332
t270,0.0,0.0,0.0,26957.225367597635
t271,0.0,0.0,0.0,15657.392200721959
t272,0.0,0.0,0.0,5583.972863226171
t273,0.0,0.0,0.0,4837.904161008943
t274,0.0,0.0,0.0,6393.610650369151
t275,0.0,0.0,0.0,15957.789442812727
t276,0.0,0.0,0.0,23411.779630332883
t277,0.0,0.0,0.0,25906.363030558376
t278,0.0,0.0,0.0,30745.00066112064
t279,0.0,0.0,0.0,36212.81899112211
t280,0.0,0.0,0.0,38257.05853447332
t281,0.0,0.0,0.0,38257.05853447332
t282,0.0,0.0,0.0,38257.05853447332
t283,0.0,0.0,0.0,29511.86335950076
t284,0.0,0.0,0.0,31736.352299756825
t285,0.0,0.0,0.0,38257.05853447332
t286,0.0,0.0,0.0,32153.136531512275
t287,0.0,0.0,0.0,38257.05853447332
t288,0.0,0.0,0.0,38257.05853447332
t289,0.0,0.0,0.0,38257.05853447332
t290,0.0,0.0,0.0,36738.32174987891
t291,0.0,0.0,0.0,33545.95077391994
t292,0.0,0.0,0.0,30157.593565469044
t293,0.0,0.0,0.0,26967.26800041604
t294,0.0,0.0,0.0,22866.33541029803
t295,0.0,0.0,0.0,18840.28541268907
t296,0.0,0.0,0.0,13525.324490575062
t297,0.0,0.0,0.0,8288.404102974713
t298,0.0,0.0,0.0,6420.080810235516
t299,0.0,0.0,0.0,3336.0698326459774
t300,0.0,0.0,0.0,3336.0698326459774
t301,0.0,0.0,0.0,3590.9107072640136
t302,0.0,0.0,0.0,13155.08949970759
t303,0.0,0.0,0.0,21356.064268207567
t304,0.0,0.0,0.0,24116.54206927401
t305,0.0,0.0,0.0,28303.278725891454
t306,0.0,0.0,0.0,25891.78839238495
t307,0.0,0.0,0.0,29480.59186704567
t308,0.0,0.0,0.0,31778.516519895435
t309,0.0,0.0,0.0,25089.39616377825
t310,0.0,0.0,0.0,14158.075538408122
t311,0.0,0.0,0.0,8612.213780207012
t312,0.0,0.0,0.0,0.0
t313,0.0,0.0,0.0,6475.101109418695
t314,0.0,0.0,0.0,4083.6532134315926
t315,0.0,0.0,0.0,13647.832005875169
t316,0.0,0.0,0.0,2729.1665577895506
t317,0.0,0.0,0.0,12293.345350233127
t318,0.0,0.0,0.0,8590.148663434655
t319,0.0,0.0,0.0,18154.327455878232
t320,0.0,0.0,0.0,8249.875735011772
t321,0.0,0.0,0.0,4997.87861416655
t322,0.0,0.0,0.0,5333.974333413007
t323,0.0,0.0,0.0,7957.185509884695
t324,0.0,0.0,0.0,11535.447992568166
t325,0.0,0.0,0.0,15862.115566274784
t326,0.0,0.0,0.0,19988.263084057733
t327,0.0,0.0,0.0,24065.534978217358
t328,0.0,0.0,0.0,24963.985416888434
t329,0.0,0.0,0.0,20213.388529353302
t330,0.0,0.0,0.0,8913.555362477626
t331,0.0,0.0,0.0,18477.7341549212
t332,0.0,0.0,0.0,7177.900988045524
t333,0.0,0.0,0.0,16742.0797804891
t334,0.0,0.0,0.0,11299.833166875676
t335,0.0,0.0,0.0,0.0
t336,0.0,0.0,0.0,9564.178792443576
t337,0.0,0.0,0.0,28692.536377330725
t338,0.0,0.0,0.0,20329.138553262583
t339,0.0,0.0,0.0,10504.264409524796
t340,0.0,0.0,0.0,673.369396221787
t341,0.0,0.0,0.0,10237.548188665363
t342,0.0,0.0,0.0,899.1180055572112
t343,0.0,0.0,0.0,10463.296798000787
t344,0.0,0.0,0.0,6272.661553203024
t345,0.0,0.0,0.0,4254.998053812535
t346,0.0,0.0,0.0,6297.6726872549125
