Zone,1
t1,0.1
t2,0.1
t3,0.1
t4,0.1
t5,0.1
t6,0.09999999999999956
t7,0.09999999999999999
t8,0.1
t9,0.09999999999999999
t10,0.09999999999999999
t11,0.09999999999999999
t12,0.09999999999999999
t13,0.09999999999999999
t14,0.09999999999999999
t15,0.09999999999999999
t16,0.1
t17,0.09999999999999999
t18,0.09999999999999999
t19,0.1
t20,0.1
t21,0.1
t22,0.1
t23,0.1
t24,0.1
t25,0.1
t26,0.10000000000000042
t27,0.1
t28,0.1
t29,0.1
t30,0.1
t31,0.1
t32,0.1
t33,0.09999999999999999
t34,0.09999999999999999
t35,0.1
t36,0.1
t37,0.09999999999999999
t38,0.09999999999999999
t39,0.1
t40,0.1
t41,0.1
t42,0.1
t43,0.1
t44,0.1
t45,0.1
t46,0.1
t47,0.09999999999999999
t48,0.1
t49,0.1
t50,0.09999999999999956
t51,0.09999999999999999
t52,0.09999999999999783
t53,0.1
t54,0.09999999999999783
t55,0.09999999999999783
t56,0.09999999999999783
t57,0.09999999999999783
t58,0.1
t59,0.1
t60,0.09999999999999783
t61,0.09999999999999783
t62,0.09999999999999783
t63,0.09999999999999783
t64,0.1
t65,0.1
t66,0.1
t67,0.1
t68,0.1
t69,0.1
t70,0.1
t71,0.1
t72,0.1
t73,0.1
t74,0.1
t75,0.1
t76,0.1
t77,0.1
t78,0.1
t79,0.1
t80,0.10000000000000042
t81,0.1
t82,0.1
t83,0.1
t84,0.09999999999999999
t85,0.09999999999999999
t86,0.09999999999999999
t87,206.19072785975308
t88,237.44823927056532
t89,237.44823927056532
t90,314.6843749953706
t91,237.44823927056532
t92,237.44823927056532
t93,221.8194835651592
t94,221.8194835651592
t95,221.8194835651592
t96,204.18704123085482
t97,221.8194835651592
t98,204.18704123085482
t99,204.18704123085482
t100,204.18704123085482
t101,204.18704123085482
t102,221.8194835651592
t103,237.44823927056532
t104,237.44823927056532
t105,237.44823927056532
t106,206.19072785975325
t107,1.8306604810703586
t108,0.09999999999999999
t109,0.09999999999999999
