BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2475793610137406e8,2.8098158296449915e7,-3.319725696650503e7,0.0,0.0,0.0,0.0,0.0,0.0,-1.1965883743131864e8
t1,21557.846513525627,0.0,-10395.846513525625,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t2,20951.846513525623,0.0,-10395.846513525625,0.0,0.0,0.0,0.0,0.0,0.0,-10556.0
t3,20500.846513525623,0.0,-10395.846513525625,0.0,0.0,0.0,0.0,0.0,0.0,-10105.0
t4,0.0,10136.923256762813,-258.9232567628121,0.0,0.0,0.0,0.0,0.0,0.0,-9878.0
t5,0.0,10119.423256762811,-276.42325676281223,0.0,0.0,0.0,0.0,0.0,0.0,-9843.0
t6,19563.60303853616,424.6217374947321,-9971.224776030891,0.0,0.0,0.0,0.0,0.0,0.0,-10017.0
t7,12135.150674847771,4325.347919338927,-6070.498594186698,0.0,0.0,0.0,0.0,0.0,0.0,-10390.0
t8,331.15348647437594,10395.846513525625,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10727.0
t9,5685.3335552090475,8004.256479158288,-2391.5900343673356,0.0,0.0,0.0,0.0,0.0,0.0,-11298.0
t10,13709.99491391052,4272.425799807553,-6123.420713718072,0.0,0.0,0.0,0.0,0.0,0.0,-11859.0
t11,18448.109252092243,2071.868630716691,-8323.977882808933,0.0,0.0,0.0,0.0,0.0,0.0,-12196.0
t12,20788.368128486134,964.239192519746,-9431.607321005877,0.0,0.0,0.0,0.0,0.0,0.0,-12321.0
t13,19977.569967639887,1399.6382729428688,-8996.208240582757,0.0,0.0,0.0,0.0,0.0,0.0,-12381.0
t14,19046.985941003888,1809.4302862608674,-8586.416227264755,0.0,0.0,0.0,0.0,0.0,0.0,-12270.0
t15,16020.560490310821,3262.143011607401,-7133.703501918223,0.0,0.0,0.0,0.0,0.0,0.0,-12149.0
t16,13083.819120709233,4765.513696408195,-5630.332817117431,0.0,0.0,0.0,0.0,0.0,0.0,-12219.0
t17,6452.713045001953,8676.566734261834,-1719.2797792637898,0.0,0.0,0.0,0.0,0.0,0.0,-13410.0
t18,4143.153486474375,10395.846513525625,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14539.0
t19,20870.43340650918,1989.7065535082218,-8406.139960017403,0.0,0.0,0.0,0.0,0.0,0.0,-14454.0
