BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2259768147449963e8,3.004803211406277e7,-3.5500983121529505e7,0.0,0.0,0.0,0.0,0.0,0.0,-1.1714473046703234e8
t1,12060.11343977099,4948.979267071399,-5847.092706842388,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t2,11454.113439770988,4948.979267071399,-5847.092706842388,0.0,0.0,0.0,0.0,0.0,0.0,-10556.0
t3,0.0,10450.535986956893,-345.535986956893,0.0,0.0,0.0,0.0,0.0,0.0,-10105.0
t4,0.0,10337.035986956893,-459.03598695689317,0.0,0.0,0.0,0.0,0.0,0.0,-9878.0
t5,0.0,10319.535986956893,-476.5359869568932,0.0,0.0,0.0,0.0,0.0,0.0,-9843.0
t6,2521.1348020470155,9145.968585933386,-1650.1033879804017,0.0,0.0,0.0,0.0,0.0,0.0,-10017.0
t7,15169.38308652805,3008.3444436928685,-7787.727530220918,0.0,0.0,0.0,0.0,0.0,0.0,-10390.0
t8,8340.006810755816,6591.532581578986,-4204.539392334801,0.0,0.0,0.0,0.0,0.0,0.0,-10727.0
t9,17320.329514090587,2386.8712299116,-8409.200744002186,0.0,0.0,0.0,0.0,0.0,0.0,-11298.0
t10,14625.976769271501,4014.5476023211427,-6781.524371592644,0.0,0.0,0.0,0.0,0.0,0.0,-11859.0
t11,19393.284745047822,1799.3936144329812,-8996.678359480806,0.0,0.0,0.0,0.0,0.0,0.0,-12196.0
t12,21857.242020039164,629.9149769373109,-10166.156996976475,0.0,0.0,0.0,0.0,0.0,0.0,-12321.0
t13,20991.90898412392,1092.5814948949348,-9703.490479018852,0.0,0.0,0.0,0.0,0.0,0.0,-12381.0
t14,20036.967063821143,1514.5524550463226,-9281.519518867464,0.0,0.0,0.0,0.0,0.0,0.0,-12270.0
t15,16853.240921297882,3045.915526307952,-7750.156447605835,0.0,0.0,0.0,0.0,0.0,0.0,-12149.0
t16,11131.27482354225,5941.898575185768,-4854.173398728018,0.0,0.0,0.0,0.0,0.0,0.0,-12219.0
t17,2613.928026086214,10796.071973913786,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13410.0
t18,15437.411073370124,4948.830450271831,-5847.241523641955,0.0,0.0,0.0,0.0,0.0,0.0,-14539.0
t19,19133.881301942583,3058.0953359856026,-7737.976637928184,0.0,0.0,0.0,0.0,0.0,0.0,-14454.0
t20,24808.071973913786,0.0,-10796.071973913786,0.0,0.0,0.0,0.0,0.0,0.0,-14012.0
t21,2697.9280260862133,10796.071973913786,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13494.0
t22,1975.9280260862138,10796.071973913786,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12772.0
t23,10190.944010638845,6241.063981637471,-4555.007992276315,0.0,0.0,0.0,0.0,0.0,0.0,-11877.0
t24,77.92802608621408,10796.071973913786,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10874.0
t25,14360.051132367485,3230.51042077315,-7565.5615531406365,0.0,0.0,0.0,0.0,0.0,0.0,-10025.0
t26,1948.06508607719,9179.503443918298,-1616.568529995489,0.0,0.0,0.0,0.0,0.0,0.0,-9511.0
t27,17323.544766337425,1368.2636037881819,-9427.808370125604,0.0,0.0,0.0,0.0,0.0,0.0,-9264.0
t28,12406.090673829249,3798.990650042269,-6997.081323871517,0.0,0.0,0.0,0.0,0.0,0.0,-9208.0
t29,0.0,10103.035986956893,-693.0359869568931,0.0,0.0,0.0,0.0,0.0,0.0,-9410.0
t30,20720.071973913786,0.0,-10796.071973913786,0.0,0.0,0.0,0.0,0.0,0.0,-9924.0
t31,5877.933923199193,7807.069025357297,-2989.00294855649,0.0,0.0,0.0,0.0,0.0,0.0,-10696.0
t32,13230.663877150066,4447.20404838186,-6348.867925531925,0.0,0.0,0.0,0.0,0.0,0.0,-11329.0
t33,13792.05920065999,4554.506386626898,-6241.565587286888,0.0,0.0,0.0,0.0,0.0,0.0,-12105.0
t34,11490.998896667897,6102.036538622944,-4694.035435290842,0.0,0.0,0.0,0.0,0.0,0.0,-12899.0
t35,16648.16458054401,3814.9536966848887,-6981.118277228898,0.0,0.0,0.0,0.0,0.0,0.0,-13482.0
t36,19008.2234528263,2754.424260543743,-8041.647713370044,0.0,0.0,0.0,0.0,0.0,0.0,-13721.0
t37,19206.575979129226,2644.247997392281,-8151.823976521506,0.0,0.0,0.0,0.0,0.0,0.0,-13699.0
t38,18201.365718712696,3102.8531276005465,-7693.21884631324,0.0,0.0,0.0,0.0,0.0,0.0,-13611.0
t39,15723.640093538841,4320.215940187473,-6475.856033726313,0.0,0.0,0.0,0.0,0.0,0.0,-13568.0
t40,10734.569770936392,6917.751101488697,-3878.32087242509,0.0,0.0,0.0,0.0,0.0,0.0,-13774.0
t41,4269.928026086214,10796.071973913786,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15066.0
t42,19209.231348253757,3980.4203128300123,-6815.651661083774,0.0,0.0,0.0,0.0,0.0,0.0,-16373.999999999998
t43,19742.165973738032,3641.953000087877,-7154.118973825909,0.0,0.0,0.0,0.0,0.0,0.0,-16230.0
t44,9205.186453623297,8714.442760145244,-2081.629213768542,0.0,0.0,0.0,0.0,0.0,0.0,-15838.0
t45,22469.290040846394,1761.8909665336942,-9034.181007380092,0.0,0.0,0.0,0.0,0.0,0.0,-15197.0
